Date;Time;G;Tournament;Map;Mode;Opponent;;Vs. Opponent;VOD;Civ1;Civ2;Win;Mirror;Civ List;Picks;Wins;Win Rate;CDPS Score;Islands;Total matches;683
27/06/2021;21:00 UTC;[Age of Empires II];Latin Gaming eSports Cup [Latin Gaming eSports Cup];Islands [Islands];1v1;Aramis [Aramis] [Argentina] [Argentina] [Japanese] [Japanese];>;Pela [Byzantines] [Byzantines] [Argentina] [Argentina] [Pela];;Japanese;Byzantines;Japanese;FALSE;;;;;;Islands;;
26/06/2021;19:00 UTC;[Age of Empires II];Latin Gaming eSports Cup [Latin Gaming eSports Cup];Islands [Islands];1v1;Adam [Adam (Mexican player)] [Mexico] [Mexico] [Saracens] [Saracens];<;AnTiDeMoN [Berbers] [Berbers] [Brazil] [Brazil] [AnTiDeMoN];;Saracens;Berbers;Berbers;FALSE;;;;;;Islands;;
26/06/2021;08:30 UTC;[Age of Empires II];Outback Legends Showmatch [Outback Legends/Show Match];Islands [Islands];1v1;Socksyy [Socksyy] [Australia] [Australia] [Italians] [Italians];<;flightlessbird [Vikings] [Vikings] [New Zealand] [New Zealand] [Flightlessbird];;Italians;Vikings;Vikings;FALSE;;;;;;Islands;;
22/06/2021;13:00 UTC;[Age of Empires II];VNS Master Cup 2021 [VNS Master Cup/2021];Islands [Islands];1v1;saymyname [Saymyname] [Vietnam] [Vietnam] [Italians] [Italians];>;BadBoy [Vikings] [Vikings] [Vietnam] [Vietnam] [BadBoy];(G3) [Watch VOD] [Watch VOD];Italians;Vikings;Italians;FALSE;;;;;;Islands;;
20/06/2021;18:00 UTC;[Age of Empires II];Visible Cup 4 [Visible Cup/4/Swiss Stage/Round 3-4];Islands [Islands];1v1;Lavie_Head [Lavie Head] [Belarus] [Belarus] [Persians] [Persians];<;zeBludlass [Portuguese] [Portuguese] [United States] [United States] [The Bloodless];;Persians;Portuguese;Portuguese;FALSE;;;;;;Islands;;
20/06/2021;10:00 UTC;[Age of Empires II];Visible Cup 4 [Visible Cup/4/Swiss Stage/Round 3-4];Islands [Islands];1v1;TheSniper_AOE [TheSniper AOE] [France] [France] [Italians] [Italians];<;FreakinAndy [Vikings] [Vikings] [Austria] [Austria] [FreakinAndy];;Italians;Vikings;Vikings;FALSE;;;;;;Islands;;
19/06/2021;17:00 UTC;[Age of Empires II];Visible Cup 4 [Visible Cup/4/Swiss Stage/Round 3-4];Islands [Islands];1v1;Poxo [Poxo] [Spain] [Spain] [Berbers] [Berbers];<;Sora Kuma [Italians] [Italians] [Taiwan] [Taiwan] [Sora Kuma];;Berbers;Italians;Italians;FALSE;;;;;;Islands;;
19/06/2021;14:00 UTC;[Age of Empires II];Visible Cup 4 [Visible Cup/4/Swiss Stage/Round 3-4];Islands [Islands];1v1;Ganji [Ganji] [Sweden] [Sweden] [Italians] [Italians];<;saymyname [Byzantines] [Byzantines] [Vietnam] [Vietnam] [Saymyname];;Italians;Byzantines;Byzantines;FALSE;;;;;;Islands;;
19/06/2021;13:00 UTC;[Age of Empires II];Visible Cup 4 [Visible Cup/4/Swiss Stage/Round 3-4];Islands [Islands];1v1;El_Matador [El Matador] [Germany] [Germany] [Saracens] [Saracens];<;Running [Italians] [Italians] [Germany] [Germany] [Running];;Saracens;Italians;Italians;FALSE;;;;;;Islands;;
19/06/2021;10:00 UTC;[Age of Empires II];Visible Cup 4 [Visible Cup/4/Swiss Stage/Round 3-4];Islands [Islands];1v1;Nili [Nili] [Germany] [Germany] [Vikings] [Vikings];>;Capoch [Portuguese] [Portuguese] [Argentina] [Argentina] [Capoch];;Vikings;Portuguese;Vikings;FALSE;;;;;;Islands;;
18/06/2021;18:00 UTC;[Age of Empires II];Visible Cup 4 [Visible Cup/4/Swiss Stage/Round 3-4];Islands [Islands];1v1;Shulk [Shulk] [France] [France] [Byzantines] [Byzantines];<;WaRRioR [Vikings] [Vikings] [Russia] [Russia] [WaRRioR];;Byzantines;Vikings;Vikings;FALSE;;;;;;Islands;;
17/06/2021;13:00 UTC;[Age of Empires II];Visible Cup 4 [Visible Cup/4/Swiss Stage/Round 3-4];Islands [Islands];1v1;AR12 [AR12] [Germany] [Germany] [Saracens] [Saracens];<;Somero [Malay] [Malay] [Czechia] [Czechia] [Somero];;Saracens;Malay;Malay;FALSE;;;;;;Islands;;
16/06/2021;18:00 UTC;[Age of Empires II];Visible Cup 4 [Visible Cup/4/Swiss Stage/Round 3-4];Islands [Islands];1v1;FolderOfDoom [FolderOfDoom (page does not exist)] [Germany] [Germany] [Japanese] [Japanese];>;Enzberg [Italians] [Italians] [Germany] [Germany] [Enzberg (page does not exist)];;Japanese;Italians;Japanese;FALSE;;;;;;Islands;;
16/06/2021;18:00 UTC;[Age of Empires II];Visible Cup 4 [Visible Cup/4/Swiss Stage/Round 3-4];Islands [Islands];1v1;The_Dragonstar [The Dragonstar] [India] [India] [Vikings] [Vikings];<;miguel [Japanese] [Japanese] [Brazil] [Brazil] [Miguel];;Vikings;Japanese;Japanese;FALSE;;;;;;Islands;;
15/06/2021;18:15 UTC;[Age of Empires II];Deep Waters Pro-League: Season 1 [Deep Waters Gaming/Pro League];Islands [Islands];1v1;DauT [DauT] [Serbia] [Serbia] [Italians] [Italians];>;dogao [Vikings] [Vikings] [Brazil] [Brazil] [Dogao];;Italians;Vikings;Italians;FALSE;;;;;;Islands;;
15/06/2021;16:00 UTC;[Age of Empires II];Visible Cup 4 [Visible Cup/4/Swiss Stage/Round 3-4];Islands [Islands];1v1;MingudaiLee [MingudaiLee (page does not exist)] [Uruguay] [Uruguay] [Italians] [Italians];<;PhilippHJS [Vikings] [Vikings] [Germany] [Germany] [PhilippHJS];;Italians;Vikings;Vikings;FALSE;;;;;;Islands;;
14/06/2021;13:00 UTC;[Age of Empires II];VNS Master Cup 2021 [VNS Master Cup/2021];Islands [Islands];1v1;saymyname [Saymyname] [Vietnam] [Vietnam] [Berbers] [Berbers];<;BacT [Italians] [Italians] [Vietnam] [Vietnam] [BacT];(G3) [Watch VOD] [Watch VOD];Berbers;Italians;Italians;FALSE;;;;;;Islands;;
13/06/2021;23:30 UTC;[Age of Empires II];Latin Gaming eSports Cup [Latin Gaming eSports Cup];Islands [Islands];1v1;Lord Envidiates [Lord Envidiates] [Mexico] [Mexico] [Italians] [Italians];>;Whocl [Mayans] [Mayans] [Chile] [Chile] [DreamCl];;Italians;Mayans;Italians;FALSE;;;;;;Islands;;
13/06/2021;17:00 UTC;[Age of Empires II];Moscow Cybersport 3: Final [Moscow Cybersport/3];Islands [Islands];1v1;Dark [Dark] [Russia] [Russia] [Italians] [Italians];<;Vinchester [Italians] [Italians] [Russia] [Russia] [Vinchester];(G4) [Watch VOD] [Watch VOD];Italians;Italians;Italians;TRUE;;;;;;Islands;;
12/06/2021;15:30 UTC;[Age of Empires II];Visible Cup 4 [Visible Cup/4/Swiss Stage/Round 1-2];Islands [Islands];1v1;Cl3m3nT [Cl3m3nT] [France] [France] [Japanese] [Japanese];>;SongSong [Malay] [Malay] [Vietnam] [Vietnam] [SongSong];;Japanese;Malay;Japanese;FALSE;;;;;;Islands;;
12/06/2021;15:00 UTC;[Age of Empires II];Visible Cup 4 [Visible Cup/4/Swiss Stage/Round 1-2];Islands [Islands];1v1;Chirris_ [Chirris (page does not exist)] [Mexico] [Mexico] [Portuguese] [Portuguese];<;komtan [Italians] [Italians] [Japan] [Japan] [Komtan];;Portuguese;Italians;Italians;FALSE;;;;;;Islands;;
12/06/2021;01:30 UTC;[Age of Empires II];Latin Gaming eSports Cup [Latin Gaming eSports Cup];Islands [Islands];1v1;Romell13 [Romell13 (page does not exist)] [Mexico] [Mexico] [Italians] [Italians];<;Toth [Portuguese] [Portuguese] [Colombia] [Colombia] [Toth (page does not exist)];;Italians;Portuguese;Portuguese;FALSE;;;;;;Islands;;
11/06/2021;20:00 UTC;[Age of Empires II];Visible Cup 4 [Visible Cup/4/Swiss Stage/Round 1-2];Islands [Islands];1v1;JohnLock [JohnLock (page does not exist)] [France] [France] [Byzantines] [Byzantines];<;FreakinAndy [Portuguese] [Portuguese] [Austria] [Austria] [FreakinAndy];;Byzantines;Portuguese;Portuguese;FALSE;;;;;;Islands;;
11/06/2021;19:00 UTC;[Age of Empires II];Visible Cup 4 [Visible Cup/4/Swiss Stage/Round 1-2];Islands [Islands];1v1;King_Boo [King Boo] [United Kingdom] [United Kingdom] [Vikings] [Vikings];<;Running [Saracens] [Saracens] [Germany] [Germany] [Running];;Vikings;Saracens;Saracens;FALSE;;;;;;Islands;;
11/06/2021;15:00 UTC;[Age of Empires II];FlyLikeDjango vs Jouds [FlyLikeDjango vs Jouds];Islands [Islands];1v1;Jouds [Jouds] [Germany] [Germany] [Italians] [Italians];>;FlyLikeDjango [Italians] [Italians] [Germany] [Germany] [FlyLikeDjango];;Italians;Italians;Italians;TRUE;;;;;;Islands;;
11/06/2021;15:00 UTC;[Age of Empires II];Visible Cup 4 [Visible Cup/4/Swiss Stage/Round 1-2];Islands [Islands];1v1;PhilippHJS [PhilippHJS] [Germany] [Germany] [Saracens] [Saracens];>;Rise [Italians] [Italians] [Italy] [Italy] [Rise];;Saracens;Italians;Saracens;FALSE;;;;;;Islands;;
11/06/2021;14:00 UTC;[Age of Empires II];Visible Cup 4 [Visible Cup/4/Swiss Stage/Round 1-2];Islands [Islands];1v1;Somero [Somero] [Czechia] [Czechia] [Portuguese] [Portuguese];<;F1Re [Japanese] [Japanese] [Brazil] [Brazil] [F1Re];;Portuguese;Japanese;Japanese;FALSE;;;;;;Islands;;
10/06/2021;20:00 UTC;[Age of Empires II];Visible Cup 4 [Visible Cup/4/Swiss Stage/Round 1-2];Islands [Islands];1v1;Dziamdziak [Dziamdziak] [Poland] [Poland] [Portuguese] [Portuguese];<;LaaaaaN [Byzantines] [Byzantines] [Spain] [Spain] [LaN];;Portuguese;Byzantines;Byzantines;FALSE;;;;;;Islands;;
10/06/2021;16:00 UTC;[Age of Empires II];Visible Cup 4 [Visible Cup/4/Swiss Stage/Round 1-2];Islands [Islands];1v1;Bulletchen [Bulletchen] [Switzerland] [Switzerland] [Vikings] [Vikings];<;Uzzi [Byzantines] [Byzantines] [Mexico] [Mexico] [Uzzi];;Vikings;Byzantines;Byzantines;FALSE;;;;;;Islands;;
09/06/2021;21:00 UTC;[Age of Empires II];Visible Cup 4 [Visible Cup/4/Swiss Stage/Round 1-2];Islands [Islands];1v1;enmipho [Enmipho (page does not exist)] [Canada] [Canada] [Malay] [Malay];<;ReyO [Vikings] [Vikings] [Spain] [Spain] [ReyO];;Malay;Vikings;Vikings;FALSE;;;;;;Islands;;
09/06/2021;18:00 UTC;[Age of Empires II];Visible Cup 4 [Visible Cup/4/Swiss Stage/Round 1-2];Islands [Islands];1v1;OLADUSHEK [OLADUSHEK] [Belarus] [Belarus] [Persians] [Persians];>;LB10 [Portuguese] [Portuguese] [Austria] [Austria] [LB10];;Persians;Portuguese;Persians;FALSE;;;;;;Islands;;
09/06/2021;16:00 UTC;[Age of Empires II];Deep Waters Pro-League: Season 1 [Deep Waters Gaming/Pro League];Islands [Islands];1v1;ACCM [ACCM] [Vietnam] [Vietnam] [Vikings] [Vikings];>;dogao [Italians] [Italians] [Brazil] [Brazil] [Dogao];;Vikings;Italians;Vikings;FALSE;;;;;;Islands;;
08/06/2021;21:00 UTC;[Age of Empires II];Visible Cup 4 [Visible Cup/4/Swiss Stage/Round 1-2];Islands [Islands];1v1;Poxo [Poxo] [Spain] [Spain] [Huns] [Huns];<;St4rk [Saracens] [Saracens] [Brazil] [Brazil] [St4rk];;Huns;Saracens;Saracens;FALSE;;;;;;Islands;;
08/06/2021;17:30 UTC;[Age of Empires II];Visible Cup 4 [Visible Cup/4/Swiss Stage/Round 1-2];Islands [Islands];1v1;Sora Kuma [Sora Kuma] [Taiwan] [Taiwan] [Mongols] [Mongols];<;Capoch [Vikings] [Vikings] [Argentina] [Argentina] [Capoch];;Mongols;Vikings;Vikings;FALSE;;;;;;Islands;;
08/06/2021;13:00 UTC;[Age of Empires II];VNS Master Cup 2021 [VNS Master Cup/2021];Islands [Islands];1v1;SongSong [SongSong] [Vietnam] [Vietnam] [Britons] [Britons];<;saymyname [Italians] [Italians] [Vietnam] [Vietnam] [Saymyname];(G4) [Watch VOD] [Watch VOD];Britons;Italians;Italians;FALSE;;;;;;Islands;;
08/06/2021;03:00 UTC;[Age of Empires II];Latin Gaming eSports Cup [Latin Gaming eSports Cup];Islands [Islands];1v1;Nobu [Nobu] [Argentina] [Argentina] [Portuguese] [Portuguese];>;Adam [Mongols] [Mongols] [Mexico] [Mexico] [Adam (Mexican player)];;Portuguese;Mongols;Portuguese;FALSE;;;;;;Islands;;
07/06/2021;23:00 UTC;[Age of Empires II];Deep Waters Pro-League: Season 1 [Deep Waters Gaming/Pro League];Islands [Islands];1v1;Sitaux [Sitaux] [France] [France] [Italians] [Italians];<;DauT [Italians] [Italians] [Serbia] [Serbia] [DauT];;Italians;Italians;Italians;TRUE;;;;;;Islands;;
07/06/2021;23:00 UTC;[Age of Empires II];Latin Gaming eSports Cup [Latin Gaming eSports Cup];Islands [Islands];1v1;Angel_Brutal [Angel Brutal (page does not exist)] [Colombia] [Colombia] [Britons] [Britons];<;Nulazona [Saracens] [Saracens] [Chile] [Chile] [Nulazona (page does not exist)];;Britons;Saracens;Saracens;FALSE;;;;;;Islands;;
07/06/2021;20:00 UTC;[Age of Empires II];Visible Cup 4 [Visible Cup/4/Swiss Stage/Round 1-2];Islands [Islands];1v1;Rideg [Rideg] [Hungary] [Hungary] [Portuguese] [Portuguese];<;Sostratus [Japanese] [Japanese] [Sweden] [Sweden] [Sostratus];;Portuguese;Japanese;Japanese;FALSE;;;;;;Islands;;
06/06/2021;23:30 UTC;[Age of Empires II];Latin Gaming eSports Cup [Latin Gaming eSports Cup];Islands [Islands];1v1;AsMelodiant [AsMelodiant (page does not exist)] [Mexico] [Mexico] [Byzantines] [Byzantines];<;uno1 [Italians] [Italians] [Argentina] [Argentina] [Uno1];;Byzantines;Italians;Italians;FALSE;;;;;;Islands;;
06/06/2021;23:00 UTC;[Age of Empires II];Latin Gaming eSports Cup [Latin Gaming eSports Cup];Islands [Islands];1v1;Vancouver [Vancouver (page does not exist)] [Colombia] [Colombia] [Portuguese] [Portuguese];<;Aramis [Japanese] [Japanese] [Argentina] [Argentina] [Aramis];;Portuguese;Japanese;Japanese;FALSE;;;;;;Islands;;
06/06/2021;16:45 UTC;[Age of Empires II];AOEliga: Season #3 - 1st Division [AOEliga/3];Islands [Islands];1v1;Yezris [Yezris] [Czechia] [Czechia] [Portuguese] [Portuguese];>;Skull [Italians] [Italians] [Czechia] [Czechia] [Skull];(G4) [Watch VOD] [Watch VOD];Portuguese;Italians;Portuguese;FALSE;;;;;;Islands;;
06/06/2021;14:00 UTC;[Age of Empires II];AOEliga: Season #3 - 1st Division [AOEliga/3];Islands [Islands];1v1;Yezris [Yezris] [Czechia] [Czechia] [Portuguese] [Portuguese];>;Dratek [Italians] [Italians] [Czechia] [Czechia] [Dratek];(G3) [Watch VOD] [Watch VOD];Portuguese;Italians;Portuguese;FALSE;;;;;;Islands;;
06/06/2021;12:00 UTC;[Age of Empires II];AOEliga: Season #3 - 1st Division [AOEliga/3];Islands [Islands];1v1;Somero [Somero] [Czechia] [Czechia] [Portuguese] [Portuguese];>;Skull [Italians] [Italians] [Czechia] [Czechia] [Skull];(G2) [Watch VOD] [Watch VOD];Portuguese;Italians;Portuguese;FALSE;;;;;;Islands;;
06/06/2021;10:00 UTC;[Age of Empires II];Visible Cup 4 [Visible Cup/4/Swiss Stage/Round 1-2];Islands [Islands];1v1;Erayy [Erayy (page does not exist)] [Turkey] [Turkey] [Japanese] [Japanese];<;Flightlessbird [Italians] [Italians] [New Zealand] [New Zealand] [Flightlessbird];;Japanese;Italians;Italians;FALSE;;;;;;Islands;;
05/06/2021;21:00 UTC;[Age of Empires II];Latin Gaming eSports Cup [Latin Gaming eSports Cup];Islands [Islands];1v1;The Shadow Of Death [The Shadow Of Death (page does not exist)] [Brazil] [Brazil] [Britons] [Britons];<;OnLeKe [Saracens] [Saracens] [Brazil] [Brazil] [OnLeKe];;Britons;Saracens;Saracens;FALSE;;;;;;Islands;;
05/06/2021;18:30 UTC;[Age of Empires II];Visible Cup 4 [Visible Cup/4/Swiss Stage/Round 1-2];Islands [Islands];1v1;Rideg [Rideg] [Hungary] [Hungary] [Portuguese] [Portuguese];>;Andre_2i [Italians] [Italians] [Romania] [Romania] [Andre 2i (page does not exist)];;Portuguese;Italians;Portuguese;FALSE;;;;;;Islands;;
04/06/2021;22:00 UTC;[Age of Empires II];Latin Gaming eSports Cup [Latin Gaming eSports Cup];Islands [Islands];1v1;Nahuel05_ [Nahuel05] [Argentina] [Argentina] [Malians] [Malians];>;Crotalus aztec [Japanese] [Japanese] [Mexico] [Mexico] [Crotalus aztec (page does not exist)];;Malians;Japanese;Malians;FALSE;;;;;;Islands;;
04/06/2021;20:15 UTC;[Age of Empires II];Championnat Francophone II [Championnat Francophone/2];Islands [Islands];1v1;Tifux [Tifux (page does not exist)] [France] [France] [Italians] [Italians];>;Harakiri [Lithuanians] [Lithuanians] [Morocco] [Morocco] [Harakiri (page does not exist)];;Italians;Lithuanians;Italians;FALSE;;;;;;Islands;;
04/06/2021;16:00 UTC;[Age of Empires II];Visible Cup 4 [Visible Cup/4/Swiss Stage/Round 1-2];Islands [Islands];1v1;Tifux [Tifux (page does not exist)] [France] [France] [Malay] [Malay];<;saymyname [Italians] [Italians] [Vietnam] [Vietnam] [Saymyname];;Malay;Italians;Italians;FALSE;;;;;;Islands;;
04/06/2021;14:00 UTC;[Age of Empires II];Visible Cup 4 [Visible Cup/4/Swiss Stage/Round 1-2];Islands [Islands];1v1;LB10 [LB10] [Austria] [Austria] [Berbers] [Berbers];<;miguel [Vikings] [Vikings] [Brazil] [Brazil] [Miguel];;Berbers;Vikings;Vikings;FALSE;;;;;;Islands;;
04/06/2021;02:00 UTC;[Age of Empires II];Visible Cup 4 [Visible Cup/4/Swiss Stage/Round 1-2];Islands [Islands];1v1;mgxiongmao [Mgxiongmao (page does not exist)] [United States] [United States] [Byzantines] [Byzantines];<;Socksyy [Vikings] [Vikings] [Australia] [Australia] [Socksyy];;Byzantines;Vikings;Vikings;FALSE;;;;;;Islands;;
03/06/2021;20:30 UTC;[Age of Empires II];Visible Cup 4 [Visible Cup/4/Swiss Stage/Round 1-2];Islands [Islands];1v1;King_Boo [King Boo] [United Kingdom] [United Kingdom] [Portuguese] [Portuguese];<;St4rk [Italians] [Italians] [Brazil] [Brazil] [St4rk];;Portuguese;Italians;Italians;FALSE;;;;;;Islands;;
03/06/2021;19:00 UTC;[Age of Empires II];Visible Cup 4 [Visible Cup/4/Swiss Stage/Round 1-2];Islands [Islands];1v1;oyecomova [Oyecomova (page does not exist)] [Turkey] [Turkey] [Bulgarians] [Bulgarians];<;D3rp [Italians] [Italians] [Netherlands] [Netherlands] [D3rp];;Bulgarians;Italians;Italians;FALSE;;;;;;Islands;;
03/06/2021;16:30 UTC;[Age of Empires II];Visible Cup 4 [Visible Cup/4/Swiss Stage/Round 1-2];Islands [Islands];1v1;Breakfast [Breakfast (page does not exist)] [United Kingdom] [United Kingdom] [Koreans] [Koreans];<;chaos_2_win [Italians] [Italians] [Germany] [Germany] [Chaos 2 win];;Koreans;Italians;Italians;FALSE;;;;;;Islands;;
03/06/2021;16:00 UTC;[Age of Empires II];Visible Cup 4 [Visible Cup/4/Swiss Stage/Round 1-2];Islands [Islands];1v1;Poxo [Poxo] [Spain] [Spain] [Huns] [Huns];>;Running [Italians] [Italians] [Germany] [Germany] [Running];;Huns;Italians;Huns;FALSE;;;;;;Islands;;
02/06/2021;15:00 UTC;[Age of Empires II];Visible Cup 4 [Visible Cup/4/Swiss Stage/Round 1-2];Islands [Islands];1v1;Shulk [Shulk] [France] [France] [Italians] [Italians];<;Rise [Malians] [Malians] [Italy] [Italy] [Rise];;Italians;Malians;Malians;FALSE;;;;;;Islands;;
01/06/2021;13:00 UTC;[Age of Empires II];Deep Waters Pro-League: Season 1 [Deep Waters Gaming/Pro League];Islands [Islands];1v1;Nicov [Nicov] [Argentina] [Argentina] [Italians] [Italians];>;BacT [Italians] [Italians] [Vietnam] [Vietnam] [BacT];;Italians;Italians;Italians;TRUE;;;;;;Islands;;
31/05/2021;18:00 UTC;[Age of Empires II];Deep Waters Pro-League: Season 1 [Deep Waters Gaming/Pro League];Islands [Islands];1v1;miguel [Miguel] [Brazil] [Brazil] [Japanese] [Japanese];>;Vodka_L_ [Saracens] [Saracens] [Italy] [Italy] [Vodka L];;Japanese;Saracens;Japanese;FALSE;;;;;;Islands;;
31/05/2021;;[Age of Empires II];Chilean League 2021: Primera Division [Chilean League/2021];Islands [Islands];1v1;Whitecourt [Whitecourt] [Chile] [Chile] [Vikings] [Vikings];>;Wisepii [Italians] [Italians] [Chile] [Chile] [Wisepii];;Vikings;Italians;Vikings;FALSE;;;;;;Islands;;
26/05/2021;15:00 UTC;[Age of Empires II];Deep Waters Pro-League: Season 1 [Deep Waters Gaming/Pro League];Islands [Islands];1v1;TaToH [TaToH] [Spain] [Spain] [Italians] [Italians];>;Nicov [Italians] [Italians] [Argentina] [Argentina] [Nicov];;Italians;Italians;Italians;TRUE;;;;;;Islands;;
26/05/2021;13:00 UTC;[Age of Empires II];SuperLeAGE 1v1 #3 - Reverse Draft: Gold Division [SuperLeAGE/3];Islands [Islands];1v1;BadBoy [BadBoy] [Vietnam] [Vietnam] [Persians] [Persians];<;saymyname [Incas] [Incas] [Vietnam] [Vietnam] [Saymyname];;Persians;Incas;Incas;FALSE;;;;;;Islands;;
25/05/2021;19:00 UTC;[Age of Empires II];Deep Waters Pro-League: Season 1 [Deep Waters Gaming/Pro League];Islands [Islands];1v1;BruH [BruH] [Brazil] [Brazil] [Italians] [Italians];<;dogao [Italians] [Italians] [Brazil] [Brazil] [Dogao];;Italians;Italians;Italians;TRUE;;;;;;Islands;;
25/05/2021;18:00 UTC;[Age of Empires II];Chilean League 2021: Primera Division [Chilean League/2021];Islands [Islands];1v1;Whocl [DreamCl] [Chile] [Chile] [Vikings] [Vikings];>;V1sTiMa [Italians] [Italians] [Chile] [Chile] [FabiaN];;Vikings;Italians;Vikings;FALSE;;;;;;Islands;;
22/05/2021;;[Age of Empires II];Chilean League 2021: Primera Division [Chilean League/2021];Islands [Islands];1v1;Pinkman [Pinkman (page does not exist)] [Chile] [Chile] [Italians] [Italians];>;Yeon [Italians] [Italians] [Chile] [Chile] [Yeon (page does not exist)];;Italians;Italians;Italians;TRUE;;;;;;Islands;;
21/05/2021;18:00 UTC;[Age of Empires II];Deep Waters Pro-League: Season 1 [Deep Waters Gaming/Pro League];Islands [Islands];1v1;Dark [Dark] [Russia] [Russia] [Italians] [Italians];<;dogao [Vikings] [Vikings] [Brazil] [Brazil] [Dogao];;Italians;Vikings;Vikings;FALSE;;;;;;Islands;;
18/05/2021;17:00 UTC;[Age of Empires II];Deep Waters Pro-League: Season 1 [Deep Waters Gaming/Pro League];Islands [Islands];1v1;TaToH [TaToH] [Spain] [Spain] [Italians] [Italians];>;Capoch [Italians] [Italians] [Argentina] [Argentina] [Capoch];;Italians;Italians;Italians;TRUE;;;;;;Islands;;
17/05/2021;02:00 UTC;[Age of Empires II];Copa México: Guerras Floridas: Gold League [Copa México/2021];Islands [Islands];1v1;Lord_Envidiates [Lord Envidiates] [Mexico] [Mexico] [Lithuanians] [Lithuanians];>;LobodeLaNieve [Malay] [Malay] [Mexico] [Mexico] [LobodeLaNieve];;Lithuanians;Malay;Lithuanians;FALSE;;;;;;Islands;;
16/05/2021;18:30 UTC;[Age of Empires II];Hidden Cup Italia [Hidden Cup Italia/1];Islands [Islands];1v1;Kamigawa [Kamigawa] [Italy] [Italy] [Portuguese] [Portuguese];>;nanimaren [Koreans] [Koreans] [Italy] [Italy] [Nanimaren];;Portuguese;Koreans;Portuguese;FALSE;;;;;;Islands;;
16/05/2021;14:00 UTC;[Age of Empires II];Kasva vs PROject Belgium [Kasva vs PROject Belgium];Islands [Islands];1v1;PROject_Belgium [PROject Belgium] [Belgium] [Belgium] [Indians] [Indians];>;Kasva [Japanese] [Japanese] [Turkey] [Turkey] [Kasva];(G3) [Watch VOD] [Watch VOD];Indians;Japanese;Indians;FALSE;;;;;;Islands;;
