Date;Time;G;Tournament;Map;Mode;Opponent;;Vs. Opponent;VOD;Civ1;Civ2;Win;Mirror;Civ List;Picks;Wins;Win Rate;CDPS Score;Kawasan;Total matches;795
09/10/2021;;[Age of Empires II];Master of Asylum [Master of Asylum];Kawasan [Kawasan];1v1;plptheboss [PLP] [France] [France] [Ethiopians] [Ethiopians];>;Anthoxx [Koreans] [Koreans] [Belgium] [Belgium] [Anthoxx (page does not exist)];;Ethiopians;Koreans;Ethiopians;FALSE;;;;;;Kawasan;;
08/10/2021;13:15 UTC;[Age of Empires II];Master of Asylum [Master of Asylum];Kawasan [Kawasan];1v1;Wolf_Silver [Wolf Silver (page does not exist)] [France] [France] [Huns] [Huns];<;c.salette [Celts] [Celts] [France] [France] [C.salette];;Huns;Celts;Celts;FALSE;;;;;;Kawasan;;
07/10/2021;20:00 UTC;[Age of Empires II];Master of Asylum [Master of Asylum];Kawasan [Kawasan];1v1;DucBonggo [DucBonggo (page does not exist)] [France] [France] [Cumans] [Cumans];>;plptheboss [Koreans] [Koreans] [France] [France] [PLP];;Cumans;Koreans;Cumans;FALSE;;;;;;Kawasan;;
03/10/2021;18:20 UTC;[Age of Empires II];HOLY Cup: Qualifier 2 [Holy Cup/Qualifier 2];Kawasan [Kawasan];1v1;Vodka_L_ [Vodka L] [Italy] [Italy] [Italians] [Italians];<;dogao [Japanese] [Japanese] [Brazil] [Brazil] [Dogao];;Italians;Japanese;Japanese;FALSE;;;;;;Kawasan;;
03/10/2021;18:20 UTC;[Age of Empires II];HOLY Cup: Qualifier 2 [Holy Cup/Qualifier 2];Kawasan [Kawasan];1v1;BadBoy [BadBoy] [Vietnam] [Vietnam] [Lithuanians] [Lithuanians];<;Babaorum [Japanese] [Japanese] [France] [France] [Babaorum];;Lithuanians;Japanese;Japanese;FALSE;;;;;;Kawasan;;
03/10/2021;17:10 UTC;[Age of Empires II];HOLY Cup: Qualifier 2 [Holy Cup/Qualifier 2];Kawasan [Kawasan];1v1;Kasva [Kasva] [Turkey] [Turkey] [Japanese] [Japanese];>;Daniel [Italians] [Italians] [United States] [United States] [Daniel];;Japanese;Italians;Japanese;FALSE;;;;;;Kawasan;;
03/10/2021;15:55 UTC;[Age of Empires II];HOLY Cup: Qualifier 2 [Holy Cup/Qualifier 2];Kawasan [Kawasan];1v1;saymyname [Saymyname] [Vietnam] [Vietnam] [Huns] [Huns];<;dogao [Japanese] [Japanese] [Brazil] [Brazil] [Dogao];;Huns;Japanese;Japanese;FALSE;;;;;;Kawasan;;
03/10/2021;15:35 UTC;[Age of Empires II];HOLY Cup: Qualifier 2 [Holy Cup/Qualifier 2];Kawasan [Kawasan];1v1;BadBoy [BadBoy] [Vietnam] [Vietnam] [Italians] [Italians];<;bruh [Japanese] [Japanese] [Brazil] [Brazil] [BruH];;Italians;Japanese;Japanese;FALSE;;;;;;Kawasan;;
03/10/2021;15:35 UTC;[Age of Empires II];HOLY Cup: Qualifier 2 [Holy Cup/Qualifier 2];Kawasan [Kawasan];1v1;Sitaux [Sitaux] [France] [France] [Persians] [Persians];<;Vodka_L_ [Japanese] [Japanese] [Italy] [Italy] [Vodka L];;Persians;Japanese;Japanese;FALSE;;;;;;Kawasan;;
03/10/2021;15:30 UTC;[Age of Empires II];HOLY Cup: Qualifier 2 [Holy Cup/Qualifier 2];Kawasan [Kawasan];1v1;Hallis [Hallis] [United Kingdom] [United Kingdom] [Italians] [Italians];<;Kasva [Japanese] [Japanese] [Turkey] [Turkey] [Kasva];;Italians;Japanese;Japanese;FALSE;;;;;;Kawasan;;
03/10/2021;15:10 UTC;[Age of Empires II];HOLY Cup: Qualifier 2 [Holy Cup/Qualifier 2];Kawasan [Kawasan];1v1;PROject_Belgium [PROject Belgium] [Belgium] [Belgium] [Japanese] [Japanese];<;Vivi [Persians] [Persians] [China] [China] [Vivi];;Japanese;Persians;Persians;FALSE;;;;;;Kawasan;;
03/10/2021;14:10 UTC;[Age of Empires II];HOLY Cup: Qualifier 2 [Holy Cup/Qualifier 2];Kawasan [Kawasan];1v1;Hallis [Hallis] [United Kingdom] [United Kingdom] [Japanese] [Japanese];>;miguel [Ethiopians] [Ethiopians] [Brazil] [Brazil] [Miguel];;Japanese;Ethiopians;Japanese;FALSE;;;;;;Kawasan;;
03/10/2021;13:45 UTC;[Age of Empires II];HOLY Cup: Qualifier 2 [Holy Cup/Qualifier 2];Kawasan [Kawasan];1v1;lyx [Lyx] [China] [China] [Aztecs] [Aztecs];>;wisenatic [Lithuanians] [Lithuanians] [Germany] [Germany] [Wisenatic];;Aztecs;Lithuanians;Aztecs;FALSE;;;;;;Kawasan;;
03/10/2021;13:35 UTC;[Age of Empires II];HOLY Cup: Qualifier 2 [Holy Cup/Qualifier 2];Kawasan [Kawasan];1v1;FeAge [FeAge] [Brazil] [Brazil] [Lithuanians] [Lithuanians];<;Babaorum [Japanese] [Japanese] [France] [France] [Babaorum];;Lithuanians;Japanese;Japanese;FALSE;;;;;;Kawasan;;
03/10/2021;13:25 UTC;[Age of Empires II];HOLY Cup: Qualifier 2 [Holy Cup/Qualifier 2];Kawasan [Kawasan];1v1;Margougou [Margougou] [France] [France] [Japanese] [Japanese];>;MbL [Franks] [Franks] [Norway] [Norway] [MbL];;Japanese;Franks;Japanese;FALSE;;;;;;Kawasan;;
02/10/2021;17:55 UTC;[Age of Empires II];HOLY Cup: Qualifier 1 [Holy Cup/Qualifier 1];Kawasan [Kawasan];1v1;repard [Repard] [Russia] [Russia] [Italians] [Italians];<;Vinchester [Lithuanians] [Lithuanians] [Russia] [Russia] [Vinchester];;Italians;Lithuanians;Lithuanians;FALSE;;;;;;Kawasan;;
02/10/2021;17:10 UTC;[Age of Empires II];HOLY Cup: Qualifier 1 [Holy Cup/Qualifier 1];Kawasan [Kawasan];1v1;Villese [Villese] [Finland] [Finland] [Japanese] [Japanese];>;MbL [Malay] [Malay] [Norway] [Norway] [MbL];;Japanese;Malay;Japanese;FALSE;;;;;;Kawasan;;
02/10/2021;16:50 UTC;[Age of Empires II];HOLY Cup: Qualifier 1 [Holy Cup/Qualifier 1];Kawasan [Kawasan];1v1;bruh [BruH] [Brazil] [Brazil] [Japanese] [Japanese];<;Liereyy [Italians] [Italians] [Austria] [Austria] [Liereyy];;Japanese;Italians;Italians;FALSE;;;;;;Kawasan;;
02/10/2021;16:30 UTC;[Age of Empires II];HOLY Cup: Qualifier 1 [Holy Cup/Qualifier 1];Kawasan [Kawasan];1v1;Vodka_L [Vodka L] [Italy] [Italy] [Huns] [Huns];<;Hera [Indians] [Indians] [Canada] [Canada] [Hera];;Huns;Indians;Indians;FALSE;;;;;;Kawasan;;
02/10/2021;15:00 UTC;[Age of Empires II];HOLY Cup: Qualifier 1 [Holy Cup/Qualifier 1];Kawasan [Kawasan];1v1;Sitaux [Sitaux] [France] [France] [Persians] [Persians];<;Vinchester [Goths] [Goths] [Russia] [Russia] [Vinchester];;Persians;Goths;Goths;FALSE;;;;;;Kawasan;;
02/10/2021;15:00 UTC;[Age of Empires II];HOLY Cup: Qualifier 1 [Holy Cup/Qualifier 1];Kawasan [Kawasan];1v1;Vodka_L [Vodka L] [Italy] [Italy] [Huns] [Huns];>;BacT [Lithuanians] [Lithuanians] [Vietnam] [Vietnam] [BacT];;Huns;Lithuanians;Huns;FALSE;;;;;;Kawasan;;
02/10/2021;15:00 UTC;[Age of Empires II];HOLY Cup: Qualifier 1 [Holy Cup/Qualifier 1];Kawasan [Kawasan];1v1;PROject_Belgium [PROject Belgium] [Belgium] [Belgium] [Huns] [Huns];<;MbL [Vikings] [Vikings] [Norway] [Norway] [MbL];;Huns;Vikings;Vikings;FALSE;;;;;;Kawasan;;
02/10/2021;13:45 UTC;[Age of Empires II];HOLY Cup: Qualifier 1 [Holy Cup/Qualifier 1];Kawasan [Kawasan];1v1;The_Dragonstar [The Dragonstar] [India] [India] [Huns] [Huns];<;bruh [Lithuanians] [Lithuanians] [Brazil] [Brazil] [BruH];;Huns;Lithuanians;Lithuanians;FALSE;;;;;;Kawasan;;
02/10/2021;13:45 UTC;[Age of Empires II];HOLY Cup: Qualifier 1 [Holy Cup/Qualifier 1];Kawasan [Kawasan];1v1;Alive [Alive] [Brazil] [Brazil] [Franks] [Franks];<;dogao [Japanese] [Japanese] [Brazil] [Brazil] [Dogao];;Franks;Japanese;Japanese;FALSE;;;;;;Kawasan;;
02/10/2021;13:45 UTC;[Age of Empires II];HOLY Cup: Qualifier 1 [Holy Cup/Qualifier 1];Kawasan [Kawasan];1v1;Running [Running] [Germany] [Germany] [Japanese] [Japanese];<;PROject_Belgium [Huns] [Huns] [Belgium] [Belgium] [PROject Belgium];;Japanese;Huns;Huns;FALSE;;;;;;Kawasan;;
19/09/2021;12:10 UTC;[Age of Empires II];Red Bull Wololo V: Enthrone [Red Bull Wololo/5];Kawasan [Kawasan];1v1;JorDan_AoE [JorDan AoE] [Germany] [Germany] [Berbers] [Berbers];<;TheViper [Huns] [Huns] [Norway] [Norway] [TheViper];(G2) [Watch VOD] [Watch VOD];Berbers;Huns;Huns;FALSE;;;;;;Kawasan;;
16/09/2021;21:10 UTC;[Age of Empires II];Red Bull Wololo V: Enthrone [Red Bull Wololo/5];Kawasan [Kawasan];1v1;Liereyy [Liereyy] [Austria] [Austria] [Berbers] [Berbers];>;JorDan_AoE [Huns] [Huns] [Germany] [Germany] [JorDan AoE];(G2) [Watch VOD] [Watch VOD];Berbers;Huns;Berbers;FALSE;;;;;;Kawasan;;
16/09/2021;19:05 UTC;[Age of Empires II];Red Bull Wololo V: Enthrone [Red Bull Wololo/5];Kawasan [Kawasan];1v1;Capoch [Capoch] [Argentina] [Argentina] [Indians] [Indians];<;Hera [Berbers] [Berbers] [Canada] [Canada] [Hera];(G1) [Watch VOD] [Watch VOD];Indians;Berbers;Berbers;FALSE;;;;;;Kawasan;;
30/08/2021;17:00 UTC;[Age of Empires II];Hera vs JorDan_AoE (3) [Hera vs JorDan AoE/3];Kawasan [Kawasan];1v1;JorDan_AoE [JorDan AoE] [Germany] [Germany] [Huns] [Huns];>;Hera [Franks] [Franks] [Canada] [Canada] [Hera];;Huns;Franks;Huns;FALSE;;;;;;Kawasan;;
15/08/2021;16:10 UTC;[Age of Empires II];Red Bull Wololo V: Qualifier [Red Bull Wololo/5/Qualifier];Kawasan [Kawasan];1v1;F1Re [F1Re] [Brazil] [Brazil] [Berbers] [Berbers];<;slam [Huns] [Huns] [Canada] [Canada] [Slam];(G4) [Watch VOD] [Watch VOD];Berbers;Huns;Huns;FALSE;;;;;;Kawasan;;
15/08/2021;16:10 UTC;[Age of Empires II];Red Bull Wololo V: Qualifier [Red Bull Wololo/5/Qualifier];Kawasan [Kawasan];1v1;Barles [Barles] [Poland] [Poland] [Celts] [Celts];<;BacT [Franks] [Franks] [Vietnam] [Vietnam] [BacT];;Celts;Franks;Franks;FALSE;;;;;;Kawasan;;
14/08/2021;18:20 UTC;[Age of Empires II];Red Bull Wololo V: Qualifier [Red Bull Wololo/5/Qualifier];Kawasan [Kawasan];1v1;Valas [Valas] [Finland] [Finland] [Berbers] [Berbers];<;Kasva [Franks] [Franks] [Turkey] [Turkey] [Kasva];;Berbers;Franks;Franks;FALSE;;;;;;Kawasan;;
14/08/2021;;[Age of Empires II];Red Bull Wololo V: Qualifier [Red Bull Wololo/5/Qualifier];Kawasan [Kawasan];1v1;Solara [Solara] [Israel] [Israel] [Franks] [Franks];>;Eren_AoE [Indians] [Indians] [Mexico] [Mexico] [Eren (page does not exist)];;Franks;Indians;Franks;FALSE;;;;;;Kawasan;;
14/08/2021;;[Age of Empires II];Red Bull Wololo V: Qualifier [Red Bull Wololo/5/Qualifier];Kawasan [Kawasan];1v1;snowshawnskate [Snowshawnskate (page does not exist)] [United States] [United States] [Franks] [Franks];>;atbrice [Huns] [Huns] [United States] [United States] [Atbrice (page does not exist)];;Franks;Huns;Franks;FALSE;;;;;;Kawasan;;
14/08/2021;;[Age of Empires II];Red Bull Wololo V: Qualifier [Red Bull Wololo/5/Qualifier];Kawasan [Kawasan];1v1;Crotalus aztec [Crotalus aztec (page does not exist)] [Mexico] [Mexico] [Franks] [Franks];<;Valas [Aztecs] [Aztecs] [Finland] [Finland] [Valas];;Franks;Aztecs;Aztecs;FALSE;;;;;;Kawasan;;
25/06/2021;09:00 UTC;[Age of Empires II];Championnat Francophone II [Championnat Francophone/2];Kawasan [Kawasan];1v1;c.salette [C.salette] [France] [France] [Lithuanians] [Lithuanians];<;LB10 [Persians] [Persians] [Austria] [Austria] [LB10];;Lithuanians;Persians;Persians;FALSE;;;;;;Kawasan;;
13/06/2021;15:00 UTC;[Age of Empires II];FlyLikeDjango vs Jouds [FlyLikeDjango vs Jouds];Kawasan [Kawasan];1v1;Jouds [Jouds] [Germany] [Germany] [Huns] [Huns];<;FlyLikeDjango [Japanese] [Japanese] [Germany] [Germany] [FlyLikeDjango];;Huns;Japanese;Japanese;FALSE;;;;;;Kawasan;;
05/06/2021;16:15 UTC;[Age of Empires II];Championnat Francophone II [Championnat Francophone/2];Kawasan [Kawasan];1v1;Harakiri [Harakiri (page does not exist)] [Morocco] [Morocco] [Franks] [Franks];<;c.salette [Lithuanians] [Lithuanians] [France] [France] [C.salette];;Franks;Lithuanians;Lithuanians;FALSE;;;;;;Kawasan;;
03/06/2021;19:45 UTC;[Age of Empires II];Championnat Francophone II [Championnat Francophone/2];Kawasan [Kawasan];1v1;c.salette [C.salette] [France] [France] [Persians] [Persians];>;Tifux [Franks] [Franks] [France] [France] [Tifux (page does not exist)];;Persians;Franks;Persians;FALSE;;;;;;Kawasan;;
30/05/2021;11:30 UTC;[Age of Empires II];Championnat Francophone II [Championnat Francophone/2];Kawasan [Kawasan];1v1;LB10 [LB10] [Austria] [Austria] [Franks] [Franks];>;Tifux [Malay] [Malay] [France] [France] [Tifux (page does not exist)];;Franks;Malay;Franks;FALSE;;;;;;Kawasan;;
26/05/2021;11:45 UTC;[Age of Empires II];Championnat Francophone II [Championnat Francophone/2];Kawasan [Kawasan];1v1;c.salette [C.salette] [France] [France] [Persians] [Persians];>;LB10 [Celts] [Celts] [Austria] [Austria] [LB10];;Persians;Celts;Persians;FALSE;;;;;;Kawasan;;
15/05/2021;;[Age of Empires II];Copa México: Guerras Floridas: Gold League [Copa México/2021];Kawasan [Kawasan];1v1;Mexican Psycho [Mexican Psycho] [Mexico] [Mexico] [Huns] [Huns];<;Uzzi [Lithuanians] [Lithuanians] [Mexico] [Mexico] [Uzzi];;Huns;Lithuanians;Lithuanians;FALSE;;;;;;Kawasan;;
09/05/2021;20:00 UTC;[Age of Empires II];Turkish League [Turkish League];Kawasan [Kawasan];1v1;Kasva [Kasva] [Turkey] [Turkey] [Franks] [Franks];>;Cyclops [Lithuanians] [Lithuanians] [Turkey] [Turkey] [Cyclops];(G6) [Watch VOD] [Watch VOD];Franks;Lithuanians;Franks;FALSE;;;;;;Kawasan;;
27/04/2021;23:00 UTC;[Age of Empires II];Turkish League [Turkish League];Kawasan [Kawasan];1v1;Tobi [Tobi (page does not exist)] [Turkey] [Turkey] [Aztecs] [Aztecs];<;Rusher [Berbers] [Berbers] [Turkey] [Turkey] [Rusher];(G5) [Watch VOD] [Watch VOD];Aztecs;Berbers;Berbers;FALSE;;;;;;Kawasan;;
27/04/2021;23:00 UTC;[Age of Empires II];Turkish League [Turkish League];Kawasan [Kawasan];1v1;Punisher [Punisher (page does not exist)] [Turkey] [Turkey] [Persians] [Persians];>;Tobi [Japanese] [Japanese] [Turkey] [Turkey] [Tobi (page does not exist)];(G4) [Watch VOD] [Watch VOD];Persians;Japanese;Persians;FALSE;;;;;;Kawasan;;
27/04/2021;23:00 UTC;[Age of Empires II];Turkish League [Turkish League];Kawasan [Kawasan];1v1;TurkishTrading [TurkishTrading (page does not exist)] [Turkey] [Turkey] [Malians] [Malians];<;Yax [Magyars] [Magyars] [Turkey] [Turkey] [Yasin];(G2) [Watch VOD] [Watch VOD];Malians;Magyars;Magyars;FALSE;;;;;;Kawasan;;
27/04/2021;23:00 UTC;[Age of Empires II];Turkish League [Turkish League];Kawasan [Kawasan];1v1;Fe??uh [Fe??uh (page does not exist)] [Turkey] [Turkey] [Saracens] [Saracens];<;Eray_ [Lithuanians] [Lithuanians] [Turkey] [Turkey] [Eray (page does not exist)];(G2) [Watch VOD] [Watch VOD];Saracens;Lithuanians;Lithuanians;FALSE;;;;;;Kawasan;;
27/04/2021;23:00 UTC;[Age of Empires II];Turkish League [Turkish League];Kawasan [Kawasan];1v1;Fe??uh [Fe??uh (page does not exist)] [Turkey] [Turkey] [Mongols] [Mongols];<;Cyclops [Japanese] [Japanese] [Turkey] [Turkey] [Cyclops];(G2) [Watch VOD] [Watch VOD];Mongols;Japanese;Japanese;FALSE;;;;;;Kawasan;;
27/04/2021;23:00 UTC;[Age of Empires II];Turkish League [Turkish League];Kawasan [Kawasan];1v1;BamBam [BamBam (page does not exist)] [Turkey] [Turkey] [Huns] [Huns];>;Tobi [Lithuanians] [Lithuanians] [Turkey] [Turkey] [Tobi (page does not exist)];(G2) [Watch VOD] [Watch VOD];Huns;Lithuanians;Huns;FALSE;;;;;;Kawasan;;
27/04/2021;23:00 UTC;[Age of Empires II];Turkish League [Turkish League];Kawasan [Kawasan];1v1;Punisher [Punisher (page does not exist)] [Turkey] [Turkey] [Franks] [Franks];>;Rusher [Persians] [Persians] [Turkey] [Turkey] [Rusher];(G2) [Watch VOD] [Watch VOD];Franks;Persians;Franks;FALSE;;;;;;Kawasan;;
27/04/2021;23:00 UTC;[Age of Empires II];Turkish League [Turkish League];Kawasan [Kawasan];1v1;TurkishTrading [TurkishTrading (page does not exist)] [Turkey] [Turkey] [Japanese] [Japanese];>;Ubetnir [Lithuanians] [Lithuanians] [Turkey] [Turkey] [Ubetnir];(G2) [Watch VOD] [Watch VOD];Japanese;Lithuanians;Japanese;FALSE;;;;;;Kawasan;;
27/04/2021;23:00 UTC;[Age of Empires II];Turkish League [Turkish League];Kawasan [Kawasan];1v1;Yax [Yasin] [Turkey] [Turkey] [Lithuanians] [Lithuanians];<;Ubetnir [Tatars] [Tatars] [Turkey] [Turkey] [Ubetnir];(G2) [Watch VOD] [Watch VOD];Lithuanians;Tatars;Tatars;FALSE;;;;;;Kawasan;;
27/04/2021;23:00 UTC;[Age of Empires II];Turkish League [Turkish League];Kawasan [Kawasan];1v1;Ronotovi [Ronotovi] [Turkey] [Turkey] [Mayans] [Mayans];<;Ubetnir [Lithuanians] [Lithuanians] [Turkey] [Turkey] [Ubetnir];(G2) [Watch VOD] [Watch VOD];Mayans;Lithuanians;Lithuanians;FALSE;;;;;;Kawasan;;
26/04/2021;23:00 UTC;[Age of Empires II];Turkish League [Turkish League];Kawasan [Kawasan];1v1;SonyToprano [SonyToprano (page does not exist)] [Turkey] [Turkey] [Franks] [Franks];>;Dr.Kozmonot [Persians] [Persians] [Turkey] [Turkey] [Dr.Kozmonot];(G2) [Watch VOD] [Watch VOD];Franks;Persians;Franks;FALSE;;;;;;Kawasan;;
26/04/2021;23:00 UTC;[Age of Empires II];Turkish League [Turkish League];Kawasan [Kawasan];1v1;Fe??uh [Fe??uh (page does not exist)] [Turkey] [Turkey] [Cumans] [Cumans];<;Cyborg [Huns] [Huns] [Turkey] [Turkey] [Cyborg (page does not exist)];(G2) [Watch VOD] [Watch VOD];Cumans;Huns;Huns;FALSE;;;;;;Kawasan;;
26/04/2021;23:00 UTC;[Age of Empires II];Turkish League [Turkish League];Kawasan [Kawasan];1v1;Eray_ [Eray (page does not exist)] [Turkey] [Turkey] [Celts] [Celts];<;Cyclops [Lithuanians] [Lithuanians] [Turkey] [Turkey] [Cyclops];(G2) [Watch VOD] [Watch VOD];Celts;Lithuanians;Lithuanians;FALSE;;;;;;Kawasan;;
26/04/2021;23:00 UTC;[Age of Empires II];Turkish League [Turkish League];Kawasan [Kawasan];1v1;SonyToprano [SonyToprano (page does not exist)] [Turkey] [Turkey] [Mayans] [Mayans];<;Kasva [Huns] [Huns] [Turkey] [Turkey] [Kasva];(G2) [Watch VOD] [Watch VOD];Mayans;Huns;Huns;FALSE;;;;;;Kawasan;;
26/04/2021;23:00 UTC;[Age of Empires II];Turkish League [Turkish League];Kawasan [Kawasan];1v1;Ejder [Ejder (page does not exist)] [Turkey] [Turkey] [Lithuanians] [Lithuanians];<;Kasva [Chinese] [Chinese] [Turkey] [Turkey] [Kasva];(G2) [Watch VOD] [Watch VOD];Lithuanians;Chinese;Chinese;FALSE;;;;;;Kawasan;;
26/04/2021;23:00 UTC;[Age of Empires II];Turkish League [Turkish League];Kawasan [Kawasan];1v1;Ejder [Ejder (page does not exist)] [Turkey] [Turkey] [Franks] [Franks];<;Dr.Kozmonot [Lithuanians] [Lithuanians] [Turkey] [Turkey] [Dr.Kozmonot];(G2) [Watch VOD] [Watch VOD];Franks;Lithuanians;Lithuanians;FALSE;;;;;;Kawasan;;
26/04/2021;23:00 UTC;[Age of Empires II];Turkish League [Turkish League];Kawasan [Kawasan];1v1;Dr.Kozmonot [Dr.Kozmonot] [Turkey] [Turkey] [Malians] [Malians];<;Kasva [Persians] [Persians] [Turkey] [Turkey] [Kasva];(G2) [Watch VOD] [Watch VOD];Malians;Persians;Persians;FALSE;;;;;;Kawasan;;
26/04/2021;23:00 UTC;[Age of Empires II];Turkish League [Turkish League];Kawasan [Kawasan];1v1;Ejder [Ejder (page does not exist)] [Turkey] [Turkey] [Magyars] [Magyars];<;SonyToprano [Franks] [Franks] [Turkey] [Turkey] [SonyToprano (page does not exist)];(G2) [Watch VOD] [Watch VOD];Magyars;Franks;Franks;FALSE;;;;;;Kawasan;;
25/04/2021;21:30 UTC;[Age of Empires II];Copa México: Guerras Floridas: Gold League [Copa México/2021];Kawasan [Kawasan];1v1;Bicho [Bicho (page does not exist)] [Mexico] [Mexico] [Franks] [Franks];<;themariach1 [Huns] [Huns] [Mexico] [Mexico] [Themariach1];;Franks;Huns;Huns;FALSE;;;;;;Kawasan;;
11/04/2021;15:00 UTC;[Age of Empires II];The Warchief Club [The Warchief Club/AoE 2/1];Kawasan [Kawasan];1v1;OLADUSHEK [OLADUSHEK] [Belarus] [Belarus] [Persians] [Persians];<;Wineland [Huns] [Huns] [Mexico] [Mexico] [Wineland];;Persians;Huns;Huns;FALSE;;;;;;Kawasan;;
31/01/2021;18:30 UTC;[Age of Empires II];DauT vs TaToH [DauT vs TaToH/4];Kawasan [Kawasan];1v1;TaToH [TaToH] [Spain] [Spain] [Huns] [Huns];<;DauT [Aztecs] [Aztecs] [Serbia] [Serbia] [DauT];;Huns;Aztecs;Aztecs;FALSE;;;;;;Kawasan;;
24/01/2021;15:00 UTC;[Age of Empires II];Red Bull Wololo III [Red Bull Wololo/3];Kawasan [Kawasan];1v1;Villese [Villese] [Finland] [Finland] [Huns] [Huns];>;Liereyy [Franks] [Franks] [Austria] [Austria] [Liereyy];(G3) [Watch VOD] [Watch VOD];Huns;Franks;Huns;FALSE;;;;;;Kawasan;;
23/01/2021;22:00 UTC;[Age of Empires II];Red Bull Wololo III [Red Bull Wololo/3];Kawasan [Kawasan];1v1;Villese [Villese] [Finland] [Finland] [Huns] [Huns];>;TheViper [Franks] [Franks] [Norway] [Norway] [TheViper];(G4) [Watch VOD] [Watch VOD];Huns;Franks;Huns;FALSE;;;;;;Kawasan;;
23/01/2021;20:00 UTC;[Age of Empires II];Red Bull Wololo III [Red Bull Wololo/3];Kawasan [Kawasan];1v1;Hera [Hera] [Canada] [Canada] [Huns] [Huns];<;Liereyy [Franks] [Franks] [Austria] [Austria] [Liereyy];(G4) [Watch VOD] [Watch VOD];Huns;Franks;Franks;FALSE;;;;;;Kawasan;;
23/01/2021;15:00 UTC;[Age of Empires II];Red Bull Wololo III [Red Bull Wololo/3];Kawasan [Kawasan];1v1;DauT [DauT] [Serbia] [Serbia] [Huns] [Huns];>;Mr_Yo [Franks] [Franks] [China] [China] [Yo];(G3) [Watch VOD] [Watch VOD];Huns;Franks;Huns;FALSE;;;;;;Kawasan;;
22/01/2021;19:00 UTC;[Age of Empires II];Red Bull Wololo III [Red Bull Wololo/3];Kawasan [Kawasan];1v1;BacT [BacT] [Vietnam] [Vietnam] [Aztecs] [Aztecs];<;Hera [Tatars] [Tatars] [Canada] [Canada] [Hera];(G2) [Watch VOD] [Watch VOD];Aztecs;Tatars;Tatars;FALSE;;;;;;Kawasan;;
22/01/2021;15:00 UTC;[Age of Empires II];Red Bull Wololo III [Red Bull Wololo/3];Kawasan [Kawasan];1v1;Villese [Villese] [Finland] [Finland] [Aztecs] [Aztecs];>;Vivi [Lithuanians] [Lithuanians] [China] [China] [Vivi];(G3) [Watch VOD] [Watch VOD];Aztecs;Lithuanians;Aztecs;FALSE;;;;;;Kawasan;;
15/01/2021;19:00 UTC;[Age of Empires II];SalzZ Show Match 1 [SalzZ Show Match/1];Kawasan [Kawasan];1v1;classicpro [Classicpro] [Ukraine] [Ukraine] [Vikings] [Vikings];>;repard [Malians] [Malians] [Russia] [Russia] [Repard];;Vikings;Malians;Vikings;FALSE;;;;;;Kawasan;;
10/01/2021;14:30 UTC;[Age of Empires II];Red Bull Wololo III: Qualifier 2 [Red Bull Wololo/3/Qualifier 2];Kawasan [Kawasan];1v1;Nili_AoE [Nili] [Germany] [Germany] [Aztecs] [Aztecs];<;Vivi [Franks] [Franks] [China] [China] [Vivi];(G5) [Watch VOD] [Watch VOD];Aztecs;Franks;Franks;FALSE;;;;;;Kawasan;;
10/01/2021;11:00 UTC;[Age of Empires II];Red Bull Wololo III: Qualifier 2 [Red Bull Wololo/3/Qualifier 2];Kawasan [Kawasan];1v1;Lyx [Lyx] [China] [China] [Aztecs] [Aztecs];<;Nili_AoE [Berbers] [Berbers] [Germany] [Germany] [Nili];(G4) [Watch VOD] [Watch VOD];Aztecs;Berbers;Berbers;FALSE;;;;;;Kawasan;;
10/01/2021;11:00 UTC;[Age of Empires II];Red Bull Wololo III: Qualifier 2 [Red Bull Wololo/3/Qualifier 2];Kawasan [Kawasan];1v1;saymyname [Saymyname] [Vietnam] [Vietnam] [Aztecs] [Aztecs];<;Vivi [Huns] [Huns] [China] [China] [Vivi];;Aztecs;Huns;Huns;FALSE;;;;;;Kawasan;;
