Mapa;Mi_Civ;Civ_Rival;Partidas;Victorias;Win_Rate
Fortified_Clearing;gurjaras;poles;4;1;0,25
Fortified_Clearing;gurjaras;portuguese;3;0;0,0
Fortified_Clearing;gurjaras;romans;1;0;0,0
Fortified_Clearing;gurjaras;saracens;2;0;0,0
Fortified_Clearing;gurjaras;shu;1;0;0,0
Fortified_Clearing;gurjaras;sicilians;1;0;0,0
Fortified_Clearing;gurjaras;slavs;1;1;1,0
Fortified_Clearing;gurjaras;spanish;7;1;0,14285714285714285
Fortified_Clearing;gurjaras;tatars;5;4;0,8
Fortified_Clearing;gurjaras;teutons;3;0;0,0
Fortified_Clearing;gurjaras;turks;4;2;0,5
Fortified_Clearing;gurjaras;vietnamese;4;3;0,75
Fortified_Clearing;gurjaras;vikings;2;0;0,0
Fortified_Clearing;gurjaras;wei;2;0;0,0
Fortified_Clearing;gurjaras;wu;6;2;0,3333333333333333
Fortified_Clearing;hindustanis;armenians;5;1;0,2
Fortified_Clearing;hindustanis;aztecs;3;1;0,3333333333333333
Fortified_Clearing;hindustanis;bengalis;5;2;0,4
Fortified_Clearing;hindustanis;berbers;8;7;0,875
Fortified_Clearing;hindustanis;bohemians;14;9;0,6428571428571429
Fortified_Clearing;hindustanis;britons;7;5;0,7142857142857143
Fortified_Clearing;hindustanis;bulgarians;7;2;0,2857142857142857
Fortified_Clearing;hindustanis;burgundians;13;5;0,38461538461538464
Fortified_Clearing;hindustanis;burmese;5;0;0,0
Fortified_Clearing;hindustanis;byzantines;6;6;1,0
Fortified_Clearing;hindustanis;celts;5;2;0,4
Fortified_Clearing;hindustanis;chinese;7;6;0,8571428571428571
Fortified_Clearing;hindustanis;cumans;12;8;0,6666666666666666
Fortified_Clearing;hindustanis;dravidians;5;5;1,0
Fortified_Clearing;hindustanis;ethiopians;3;2;0,6666666666666666
Fortified_Clearing;hindustanis;franks;3;2;0,6666666666666666
Fortified_Clearing;hindustanis;georgians;2;1;0,5
Fortified_Clearing;hindustanis;goths;5;2;0,4
Fortified_Clearing;hindustanis;gurjaras;10;8;0,8
Fortified_Clearing;hindustanis;hindustanis;14;7;0,5
Fortified_Clearing;hindustanis;huns;1;1;1,0
Fortified_Clearing;hindustanis;incas;3;0;0,0
Fortified_Clearing;hindustanis;italians;10;4;0,4
Fortified_Clearing;hindustanis;japanese;6;3;0,5
Fortified_Clearing;hindustanis;jurchens;3;0;0,0
Fortified_Clearing;hindustanis;khitans;2;1;0,5
Fortified_Clearing;hindustanis;khmer;16;11;0,6875
Fortified_Clearing;hindustanis;koreans;9;3;0,3333333333333333
Fortified_Clearing;hindustanis;lithuanians;10;5;0,5
Fortified_Clearing;hindustanis;magyars;5;5;1,0
Fortified_Clearing;hindustanis;malay;5;2;0,4
Fortified_Clearing;hindustanis;malians;7;2;0,2857142857142857
Fortified_Clearing;hindustanis;mayans;1;0;0,0
Fortified_Clearing;hindustanis;mongols;19;9;0,47368421052631576
Fortified_Clearing;hindustanis;persians;7;4;0,5714285714285714
Fortified_Clearing;hindustanis;poles;10;7;0,7
Fortified_Clearing;hindustanis;portuguese;9;6;0,6666666666666666
Fortified_Clearing;hindustanis;romans;4;1;0,25
Fortified_Clearing;hindustanis;saracens;9;2;0,2222222222222222
Fortified_Clearing;hindustanis;shu;8;5;0,625
Fortified_Clearing;hindustanis;sicilians;5;3;0,6
Fortified_Clearing;hindustanis;slavs;6;4;0,6666666666666666
Fortified_Clearing;hindustanis;spanish;11;5;0,45454545454545453
Fortified_Clearing;hindustanis;tatars;2;1;0,5
Fortified_Clearing;hindustanis;teutons;13;6;0,46153846153846156
Fortified_Clearing;hindustanis;turks;14;8;0,5714285714285714
Fortified_Clearing;hindustanis;vietnamese;7;4;0,5714285714285714
Fortified_Clearing;hindustanis;vikings;3;0;0,0
Fortified_Clearing;hindustanis;wei;6;3;0,5
Fortified_Clearing;hindustanis;wu;2;2;1,0
Fortified_Clearing;huns;armenians;1;1;1,0
Fortified_Clearing;huns;aztecs;6;1;0,16666666666666666
Fortified_Clearing;huns;bengalis;3;1;0,3333333333333333
Fortified_Clearing;huns;berbers;11;7;0,6363636363636364
Fortified_Clearing;huns;bohemians;7;4;0,5714285714285714
Fortified_Clearing;huns;britons;3;1;0,3333333333333333
Fortified_Clearing;huns;bulgarians;2;1;0,5
Fortified_Clearing;huns;burgundians;9;3;0,3333333333333333
Fortified_Clearing;huns;burmese;5;5;1,0
Fortified_Clearing;huns;byzantines;6;4;0,6666666666666666
Fortified_Clearing;huns;celts;4;1;0,25
Fortified_Clearing;huns;chinese;6;2;0,3333333333333333
Fortified_Clearing;huns;cumans;5;1;0,2
Fortified_Clearing;huns;dravidians;2;1;0,5
Fortified_Clearing;huns;ethiopians;4;3;0,75
Fortified_Clearing;huns;franks;6;2;0,3333333333333333
Fortified_Clearing;huns;goths;3;2;0,6666666666666666
Fortified_Clearing;huns;gurjaras;2;2;1,0
Fortified_Clearing;huns;hindustanis;1;0;0,0
Fortified_Clearing;huns;huns;4;2;0,5
Fortified_Clearing;huns;incas;5;3;0,6
Fortified_Clearing;huns;italians;5;2;0,4
Fortified_Clearing;huns;japanese;5;2;0,4
Fortified_Clearing;huns;jurchens;4;3;0,75
Fortified_Clearing;huns;khmer;11;3;0,2727272727272727
Fortified_Clearing;huns;koreans;3;2;0,6666666666666666
Fortified_Clearing;huns;lithuanians;1;1;1,0
Fortified_Clearing;huns;magyars;4;1;0,25
Fortified_Clearing;huns;malay;5;3;0,6
Fortified_Clearing;huns;malians;5;1;0,2
Fortified_Clearing;huns;mayans;1;1;1,0
Fortified_Clearing;huns;mongols;15;8;0,5333333333333333
Fortified_Clearing;huns;persians;4;1;0,25
Fortified_Clearing;huns;poles;3;2;0,6666666666666666
Fortified_Clearing;huns;portuguese;2;2;1,0
Fortified_Clearing;huns;romans;1;0;0,0
Fortified_Clearing;huns;saracens;8;3;0,375
Fortified_Clearing;huns;shu;3;3;1,0
Fortified_Clearing;huns;sicilians;9;5;0,5555555555555556
Fortified_Clearing;huns;slavs;5;2;0,4
Fortified_Clearing;huns;spanish;6;1;0,16666666666666666
Fortified_Clearing;huns;tatars;4;3;0,75
Fortified_Clearing;huns;teutons;5;3;0,6
Fortified_Clearing;huns;turks;7;2;0,2857142857142857
Fortified_Clearing;huns;vietnamese;5;2;0,4
Fortified_Clearing;huns;vikings;6;2;0,3333333333333333
Fortified_Clearing;huns;wei;2;1;0,5
Fortified_Clearing;incas;armenians;8;3;0,375
Fortified_Clearing;incas;aztecs;3;1;0,3333333333333333
Fortified_Clearing;incas;bengalis;5;2;0,4
Fortified_Clearing;incas;berbers;5;2;0,4
Fortified_Clearing;incas;bohemians;7;4;0,5714285714285714
Fortified_Clearing;incas;britons;3;2;0,6666666666666666
Fortified_Clearing;incas;bulgarians;3;1;0,3333333333333333
Fortified_Clearing;incas;burgundians;5;2;0,4
Fortified_Clearing;incas;burmese;2;1;0,5
Fortified_Clearing;incas;byzantines;6;3;0,5
Fortified_Clearing;incas;celts;3;1;0,3333333333333333
Fortified_Clearing;incas;chinese;3;2;0,6666666666666666
Fortified_Clearing;incas;cumans;9;2;0,2222222222222222
Fortified_Clearing;incas;dravidians;1;1;1,0
Fortified_Clearing;incas;ethiopians;7;3;0,42857142857142855
Fortified_Clearing;incas;franks;3;2;0,6666666666666666
Fortified_Clearing;incas;georgians;2;2;1,0
Fortified_Clearing;incas;goths;2;1;0,5
Fortified_Clearing;incas;hindustanis;3;3;1,0
Fortified_Clearing;incas;huns;5;2;0,4
Fortified_Clearing;incas;incas;2;1;0,5
Fortified_Clearing;incas;italians;3;0;0,0
Fortified_Clearing;incas;japanese;2;1;0,5
Fortified_Clearing;incas;jurchens;4;2;0,5
Fortified_Clearing;incas;khitans;1;1;1,0
Fortified_Clearing;incas;khmer;7;2;0,2857142857142857
Fortified_Clearing;incas;koreans;5;0;0,0
Fortified_Clearing;incas;lithuanians;2;0;0,0
Fortified_Clearing;incas;magyars;2;1;0,5
Fortified_Clearing;incas;malay;2;0;0,0
Fortified_Clearing;incas;malians;1;0;0,0
Fortified_Clearing;incas;mayans;8;5;0,625
Fortified_Clearing;incas;mongols;4;2;0,5
Fortified_Clearing;incas;persians;5;4;0,8
Fortified_Clearing;incas;poles;5;3;0,6
Fortified_Clearing;incas;portuguese;5;3;0,6
Fortified_Clearing;incas;romans;4;1;0,25
Fortified_Clearing;incas;saracens;11;3;0,2727272727272727
Fortified_Clearing;incas;shu;2;1;0,5
Fortified_Clearing;incas;sicilians;3;1;0,3333333333333333
Fortified_Clearing;incas;slavs;1;1;1,0
Fortified_Clearing;incas;spanish;8;3;0,375
Fortified_Clearing;incas;tatars;3;1;0,3333333333333333
Fortified_Clearing;incas;teutons;6;3;0,5
Fortified_Clearing;incas;turks;3;2;0,6666666666666666
Fortified_Clearing;incas;vietnamese;5;3;0,6
Fortified_Clearing;incas;vikings;4;2;0,5
Fortified_Clearing;incas;wei;4;0;0,0
Fortified_Clearing;incas;wu;2;0;0,0
Fortified_Clearing;italians;armenians;7;2;0,2857142857142857
Fortified_Clearing;italians;aztecs;5;0;0,0
Fortified_Clearing;italians;bengalis;4;2;0,5
Fortified_Clearing;italians;berbers;2;1;0,5
Fortified_Clearing;italians;bohemians;7;6;0,8571428571428571
Fortified_Clearing;italians;britons;1;0;0,0
Fortified_Clearing;italians;bulgarians;10;6;0,6
Fortified_Clearing;italians;burgundians;14;6;0,42857142857142855
Fortified_Clearing;italians;burmese;3;1;0,3333333333333333
Fortified_Clearing;italians;byzantines;6;3;0,5
Fortified_Clearing;italians;celts;11;6;0,5454545454545454
Fortified_Clearing;italians;chinese;1;0;0,0
Fortified_Clearing;italians;cumans;8;5;0,625
Fortified_Clearing;italians;dravidians;9;4;0,4444444444444444
Fortified_Clearing;italians;ethiopians;5;1;0,2
Fortified_Clearing;italians;franks;3;2;0,6666666666666666
Fortified_Clearing;italians;georgians;2;1;0,5
Fortified_Clearing;italians;goths;2;0;0,0
Fortified_Clearing;italians;hindustanis;10;6;0,6
Fortified_Clearing;italians;huns;5;3;0,6
Fortified_Clearing;italians;incas;3;3;1,0
Fortified_Clearing;italians;italians;6;3;0,5
Fortified_Clearing;italians;japanese;2;1;0,5
Fortified_Clearing;italians;jurchens;4;1;0,25
Fortified_Clearing;italians;khitans;3;2;0,6666666666666666
Fortified_Clearing;italians;khmer;11;5;0,45454545454545453
Fortified_Clearing;italians;koreans;6;1;0,16666666666666666
Fortified_Clearing;italians;lithuanians;6;3;0,5
Fortified_Clearing;italians;magyars;7;5;0,7142857142857143
Fortified_Clearing;italians;malay;7;2;0,2857142857142857
Fortified_Clearing;italians;malians;2;1;0,5
Fortified_Clearing;italians;mayans;7;5;0,7142857142857143
Fortified_Clearing;italians;mongols;11;8;0,7272727272727273
Fortified_Clearing;italians;persians;4;1;0,25
Fortified_Clearing;italians;poles;5;1;0,2
Fortified_Clearing;italians;portuguese;5;3;0,6
Fortified_Clearing;italians;romans;6;5;0,8333333333333334
Fortified_Clearing;italians;saracens;6;2;0,3333333333333333
Fortified_Clearing;italians;shu;1;0;0,0
Fortified_Clearing;italians;sicilians;2;2;1,0
Fortified_Clearing;italians;slavs;4;0;0,0
Fortified_Clearing;italians;spanish;5;2;0,4
Fortified_Clearing;italians;tatars;2;1;0,5
Fortified_Clearing;italians;teutons;8;5;0,625
Fortified_Clearing;italians;turks;7;4;0,5714285714285714
Fortified_Clearing;italians;vietnamese;6;1;0,16666666666666666
Fortified_Clearing;italians;wei;5;2;0,4
Fortified_Clearing;italians;wu;1;1;1,0
Fortified_Clearing;japanese;armenians;8;8;1,0
Fortified_Clearing;japanese;aztecs;5;1;0,2
Fortified_Clearing;japanese;bengalis;6;2;0,3333333333333333
Fortified_Clearing;japanese;berbers;2;2;1,0
Fortified_Clearing;japanese;bohemians;11;2;0,18181818181818182
Fortified_Clearing;japanese;britons;5;3;0,6
Fortified_Clearing;japanese;bulgarians;5;3;0,6
Fortified_Clearing;japanese;burgundians;14;7;0,5
Fortified_Clearing;japanese;burmese;2;1;0,5
Fortified_Clearing;japanese;byzantines;2;0;0,0
Fortified_Clearing;japanese;celts;2;2;1,0
Fortified_Clearing;japanese;chinese;2;2;1,0
Fortified_Clearing;japanese;cumans;14;3;0,21428571428571427
Fortified_Clearing;japanese;dravidians;5;1;0,2
Fortified_Clearing;japanese;ethiopians;5;2;0,4
Fortified_Clearing;japanese;franks;9;6;0,6666666666666666
Fortified_Clearing;japanese;georgians;2;2;1,0
Fortified_Clearing;japanese;goths;6;5;0,8333333333333334
Fortified_Clearing;japanese;gurjaras;4;2;0,5
Fortified_Clearing;japanese;hindustanis;6;3;0,5
Fortified_Clearing;japanese;huns;5;3;0,6
Fortified_Clearing;japanese;incas;2;1;0,5
Fortified_Clearing;japanese;italians;2;1;0,5
Fortified_Clearing;japanese;japanese;10;5;0,5
Fortified_Clearing;japanese;jurchens;1;0;0,0
Fortified_Clearing;japanese;khitans;2;2;1,0
Fortified_Clearing;japanese;khmer;15;8;0,5333333333333333
Fortified_Clearing;japanese;koreans;6;5;0,8333333333333334
Fortified_Clearing;japanese;lithuanians;12;8;0,6666666666666666
Fortified_Clearing;japanese;magyars;4;3;0,75
Fortified_Clearing;japanese;malay;4;1;0,25
Fortified_Clearing;japanese;malians;3;3;1,0
Fortified_Clearing;japanese;mayans;7;6;0,8571428571428571
Fortified_Clearing;japanese;mongols;18;10;0,5555555555555556
Fortified_Clearing;japanese;persians;4;1;0,25
Fortified_Clearing;japanese;poles;10;5;0,5
Fortified_Clearing;japanese;portuguese;3;2;0,6666666666666666
Fortified_Clearing;japanese;romans;2;1;0,5
Fortified_Clearing;japanese;saracens;7;3;0,42857142857142855
Fortified_Clearing;japanese;shu;3;2;0,6666666666666666
Fortified_Clearing;japanese;sicilians;6;4;0,6666666666666666
Fortified_Clearing;japanese;slavs;1;0;0,0
Fortified_Clearing;japanese;spanish;7;2;0,2857142857142857
Fortified_Clearing;japanese;tatars;3;2;0,6666666666666666
Fortified_Clearing;japanese;teutons;4;2;0,5
Fortified_Clearing;japanese;turks;8;5;0,625
Fortified_Clearing;japanese;vietnamese;4;2;0,5
Fortified_Clearing;japanese;vikings;3;0;0,0
Fortified_Clearing;japanese;wei;2;1;0,5
Fortified_Clearing;japanese;wu;1;0;0,0
Fortified_Clearing;jurchens;armenians;5;2;0,4
Fortified_Clearing;jurchens;aztecs;2;2;1,0
Fortified_Clearing;jurchens;bengalis;1;1;1,0
Fortified_Clearing;jurchens;berbers;2;2;1,0
Fortified_Clearing;jurchens;bohemians;3;1;0,3333333333333333
Fortified_Clearing;jurchens;britons;2;2;1,0
Fortified_Clearing;jurchens;bulgarians;3;2;0,6666666666666666
Fortified_Clearing;jurchens;burgundians;10;1;0,1
Fortified_Clearing;jurchens;burmese;2;1;0,5
Fortified_Clearing;jurchens;byzantines;2;1;0,5
Fortified_Clearing;jurchens;celts;3;2;0,6666666666666666
Fortified_Clearing;jurchens;chinese;1;0;0,0
Fortified_Clearing;jurchens;cumans;4;3;0,75
Fortified_Clearing;jurchens;dravidians;1;1;1,0
Fortified_Clearing;jurchens;ethiopians;4;2;0,5
Fortified_Clearing;jurchens;franks;1;0;0,0
Fortified_Clearing;jurchens;hindustanis;3;3;1,0
Fortified_Clearing;jurchens;huns;4;1;0,25
Fortified_Clearing;jurchens;incas;4;2;0,5
Fortified_Clearing;jurchens;italians;4;3;0,75
Fortified_Clearing;jurchens;japanese;1;1;1,0
Fortified_Clearing;jurchens;jurchens;2;1;0,5
Fortified_Clearing;jurchens;khitans;1;1;1,0
Fortified_Clearing;jurchens;khmer;4;2;0,5
Fortified_Clearing;jurchens;lithuanians;1;0;0,0
Fortified_Clearing;jurchens;magyars;2;1;0,5
Fortified_Clearing;jurchens;malay;4;1;0,25
Fortified_Clearing;jurchens;malians;4;1;0,25
Fortified_Clearing;jurchens;mayans;1;0;0,0
Fortified_Clearing;jurchens;mongols;5;4;0,8
Fortified_Clearing;jurchens;persians;1;1;1,0
Fortified_Clearing;jurchens;poles;5;2;0,4
Fortified_Clearing;jurchens;portuguese;2;2;1,0
Fortified_Clearing;jurchens;saracens;4;1;0,25
Fortified_Clearing;jurchens;shu;4;3;0,75
Fortified_Clearing;jurchens;sicilians;3;0;0,0
Fortified_Clearing;jurchens;slavs;1;0;0,0
Fortified_Clearing;jurchens;spanish;5;3;0,6
Fortified_Clearing;jurchens;teutons;4;1;0,25
Fortified_Clearing;jurchens;turks;2;1;0,5
Fortified_Clearing;jurchens;vikings;1;0;0,0
Fortified_Clearing;jurchens;wei;1;1;1,0
Fortified_Clearing;jurchens;wu;1;1;1,0
Fortified_Clearing;khitans;armenians;1;0;0,0
Fortified_Clearing;khitans;bengalis;1;1;1,0
Fortified_Clearing;khitans;bohemians;3;1;0,3333333333333333
Fortified_Clearing;khitans;britons;5;1;0,2
Fortified_Clearing;khitans;bulgarians;6;2;0,3333333333333333
Fortified_Clearing;khitans;burgundians;7;4;0,5714285714285714
Fortified_Clearing;khitans;burmese;4;2;0,5
Fortified_Clearing;khitans;celts;5;1;0,2
Fortified_Clearing;khitans;chinese;1;1;1,0
Fortified_Clearing;khitans;cumans;5;3;0,6
Fortified_Clearing;khitans;georgians;1;0;0,0
Fortified_Clearing;khitans;goths;1;0;0,0
Fortified_Clearing;khitans;hindustanis;2;1;0,5
Fortified_Clearing;khitans;incas;1;0;0,0
Fortified_Clearing;khitans;italians;3;1;0,3333333333333333
Fortified_Clearing;khitans;japanese;2;0;0,0
Fortified_Clearing;khitans;jurchens;1;0;0,0
Fortified_Clearing;khitans;khitans;6;3;0,5
Fortified_Clearing;khitans;khmer;3;3;1,0
Fortified_Clearing;khitans;koreans;1;1;1,0
Fortified_Clearing;khitans;lithuanians;7;4;0,5714285714285714
Fortified_Clearing;khitans;magyars;2;2;1,0
Fortified_Clearing;khitans;malay;3;2;0,6666666666666666
Fortified_Clearing;khitans;malians;1;1;1,0
Fortified_Clearing;khitans;mongols;12;6;0,5
Fortified_Clearing;khitans;persians;2;1;0,5
Fortified_Clearing;khitans;poles;1;0;0,0
Fortified_Clearing;khitans;portuguese;2;1;0,5
Fortified_Clearing;khitans;romans;4;1;0,25
Fortified_Clearing;khitans;saracens;1;0;0,0
Fortified_Clearing;khitans;shu;3;1;0,3333333333333333
Fortified_Clearing;khitans;sicilians;2;1;0,5
Fortified_Clearing;khitans;spanish;5;4;0,8
Fortified_Clearing;khitans;tatars;1;1;1,0
Fortified_Clearing;khitans;teutons;5;1;0,2
Fortified_Clearing;khitans;turks;2;1;0,5
Fortified_Clearing;khitans;vietnamese;3;1;0,3333333333333333
Fortified_Clearing;khitans;vikings;3;1;0,3333333333333333
Fortified_Clearing;khitans;wei;1;1;1,0
Fortified_Clearing;khitans;wu;4;4;1,0
Fortified_Clearing;khmer;armenians;13;7;0,5384615384615384
Fortified_Clearing;khmer;aztecs;9;4;0,4444444444444444
Fortified_Clearing;khmer;bengalis;11;4;0,36363636363636365
Fortified_Clearing;khmer;berbers;9;5;0,5555555555555556
Fortified_Clearing;khmer;bohemians;15;7;0,4666666666666667
Fortified_Clearing;khmer;britons;18;10;0,5555555555555556
Fortified_Clearing;khmer;bulgarians;3;0;0,0
Fortified_Clearing;khmer;burgundians;22;5;0,22727272727272727
Fortified_Clearing;khmer;burmese;2;1;0,5
Fortified_Clearing;khmer;byzantines;6;4;0,6666666666666666
Fortified_Clearing;khmer;celts;7;2;0,2857142857142857
Fortified_Clearing;khmer;chinese;6;6;1,0
Fortified_Clearing;khmer;cumans;18;8;0,4444444444444444
Fortified_Clearing;khmer;dravidians;5;3;0,6
Fortified_Clearing;khmer;ethiopians;14;8;0,5714285714285714
Fortified_Clearing;khmer;franks;8;4;0,5
Fortified_Clearing;khmer;georgians;3;3;1,0
Fortified_Clearing;khmer;goths;10;6;0,6
Fortified_Clearing;khmer;gurjaras;6;1;0,16666666666666666
Fortified_Clearing;khmer;hindustanis;16;5;0,3125
Fortified_Clearing;khmer;huns;11;8;0,7272727272727273
Fortified_Clearing;khmer;incas;7;5;0,7142857142857143
Fortified_Clearing;khmer;italians;11;6;0,5454545454545454
Fortified_Clearing;khmer;japanese;15;7;0,4666666666666667
Fortified_Clearing;khmer;jurchens;4;2;0,5
Fortified_Clearing;khmer;khitans;3;0;0,0
Fortified_Clearing;khmer;khmer;18;9;0,5
Fortified_Clearing;khmer;koreans;11;7;0,6363636363636364
Fortified_Clearing;khmer;lithuanians;11;5;0,45454545454545453
Fortified_Clearing;khmer;magyars;13;5;0,38461538461538464
Fortified_Clearing;khmer;malay;12;4;0,3333333333333333
Fortified_Clearing;khmer;malians;12;7;0,5833333333333334
Fortified_Clearing;khmer;mayans;6;5;0,8333333333333334
Fortified_Clearing;khmer;mongols;25;17;0,68
Fortified_Clearing;khmer;persians;10;6;0,6
Fortified_Clearing;khmer;poles;14;9;0,6428571428571429
Fortified_Clearing;khmer;portuguese;22;7;0,3181818181818182
Fortified_Clearing;khmer;romans;1;1;1,0
Fortified_Clearing;khmer;saracens;19;14;0,7368421052631579
Fortified_Clearing;khmer;shu;7;2;0,2857142857142857
Fortified_Clearing;khmer;sicilians;8;3;0,375
Fortified_Clearing;khmer;slavs;4;2;0,5
Fortified_Clearing;khmer;spanish;22;10;0,45454545454545453
Fortified_Clearing;khmer;tatars;3;2;0,6666666666666666
Fortified_Clearing;khmer;teutons;18;6;0,3333333333333333
Fortified_Clearing;khmer;turks;17;8;0,47058823529411764
Fortified_Clearing;khmer;vietnamese;8;7;0,875
Fortified_Clearing;khmer;vikings;5;3;0,6
Fortified_Clearing;khmer;wei;4;3;0,75
Fortified_Clearing;khmer;wu;5;2;0,4
Fortified_Clearing;koreans;armenians;3;2;0,6666666666666666
Fortified_Clearing;koreans;aztecs;1;0;0,0
Fortified_Clearing;koreans;bengalis;2;1;0,5
Fortified_Clearing;koreans;berbers;3;2;0,6666666666666666
Fortified_Clearing;koreans;bohemians;7;1;0,14285714285714285
Fortified_Clearing;koreans;britons;6;5;0,8333333333333334
Fortified_Clearing;koreans;bulgarians;5;3;0,6
Fortified_Clearing;koreans;burgundians;10;7;0,7
Fortified_Clearing;koreans;burmese;3;1;0,3333333333333333
Fortified_Clearing;koreans;byzantines;4;2;0,5
Fortified_Clearing;koreans;celts;2;0;0,0
Fortified_Clearing;koreans;chinese;1;1;1,0
Fortified_Clearing;koreans;cumans;8;3;0,375
Fortified_Clearing;koreans;ethiopians;3;3;1,0
Fortified_Clearing;koreans;franks;4;1;0,25
Fortified_Clearing;koreans;georgians;4;1;0,25
Fortified_Clearing;koreans;goths;3;0;0,0
Fortified_Clearing;koreans;gurjaras;5;2;0,4
Fortified_Clearing;koreans;hindustanis;9;6;0,6666666666666666
Fortified_Clearing;koreans;huns;3;1;0,3333333333333333
Fortified_Clearing;koreans;incas;5;5;1,0
Fortified_Clearing;koreans;italians;6;5;0,8333333333333334
Fortified_Clearing;koreans;japanese;6;1;0,16666666666666666
Fortified_Clearing;koreans;khitans;1;0;0,0
Fortified_Clearing;koreans;khmer;11;4;0,36363636363636365
Fortified_Clearing;koreans;koreans;4;2;0,5
Fortified_Clearing;koreans;lithuanians;3;3;1,0
Fortified_Clearing;koreans;magyars;2;1;0,5
Fortified_Clearing;koreans;malay;5;3;0,6
Fortified_Clearing;koreans;malians;2;2;1,0
Fortified_Clearing;koreans;mayans;2;0;0,0
Fortified_Clearing;koreans;mongols;17;9;0,5294117647058824
