Date;Time;G;Tournament;Map;Mode;Opponent;;Vs. Opponent;VOD;Civ1;Civ2;Win;Mirror;Civ List;Picks;Wins;Win Rate;CDPS Score;Arabia;Total matches;492
23/04/2025;15:20 UTC;[Age of Empires II];Warlords IV: Qualifier #1 [Warlords/4/Qualifier/1];Arabia [Arabia];1v1;Terz [Terz] [Germany] [Germany] [Malians] [Malians];>;classicpro [Chinese] [Chinese] [Ukraine] [Ukraine] [Classicpro];(G2) [Watch VOD] [Watch VOD];Malians;Chinese;Malians;FALSE;;;;;;;;
23/04/2025;13:00 UTC;[Age of Empires II];Warlords IV: Qualifier #1 [Warlords/4/Qualifier/1];Arabia [Arabia];1v1;iBUYPOWER [IBUYPOWER] [China] [China] [Georgians] [Georgians];>;lyx [Chinese] [Chinese] [China] [China] [Lyx];(G2) [Watch VOD] [Watch VOD];Georgians;Chinese;Georgians;FALSE;;;;;;;;
22/04/2025;15:00 UTC;[Age of Empires II];Warlords IV: Qualifier #1 [Warlords/4/Qualifier/1];Arabia [Arabia];1v1;Target331 [Target331] [Germany] [Germany] [Celts] [Celts];<;Lewis [Georgians] [Georgians] [United Kingdom] [United Kingdom] [Lewis];(G2) [Watch VOD] [Watch VOD];Celts;Georgians;Georgians;FALSE;;;;;;;;
06/04/2025;17:00 UTC;[Age of Empires II];Copa Intercontinental [Copa Intercontinental];Arabia [Arabia];1v1;Sebastian [Sebastian] [Uruguay] [Uruguay] [Portuguese] [Portuguese];<;TaToH [Cumans] [Cumans] [Spain] [Spain] [TaToH];(G1) [Watch VOD] [Watch VOD];Portuguese;Cumans;Cumans;FALSE;;;;;;;;
05/04/2025;17:15 UTC;[Age of Empires II];Copa Intercontinental [Copa Intercontinental];Arabia [Arabia];1v1;Nicov [Nicov] [Argentina] [Argentina] [Chinese] [Chinese];>;Sebastian [Malay] [Malay] [Uruguay] [Uruguay] [Sebastian];(G2) [Watch VOD] [Watch VOD];Chinese;Malay;Chinese;FALSE;;;;;;;;
29/03/2025;17:00 UTC;[Age of Empires II];Latin Champions [Latin Champions];Arabia [Arabia];1v1;F1Re [F1Re] [Brazil] [Brazil] [Portuguese] [Portuguese];<;Sebastian [Khmer] [Khmer] [Uruguay] [Uruguay] [Sebastian];(G3) [Watch VOD] [Watch VOD];Portuguese;Khmer;Khmer;FALSE;;;;;;;;
24/03/2025;19:00 UTC;[Age of Empires II];Latin Champions [Latin Champions];Arabia [Arabia];1v1;Hearttt [Hearttt] [Peru] [Peru] [Vietnamese] [Vietnamese];<;Sebastian [Maya] [Maya] [Uruguay] [Uruguay] [Sebastian];(G1) [Watch VOD] [Watch VOD];Vietnamese;Maya;Maya;FALSE;;;;;;;;
23/03/2025;18:00 UTC;[Age of Empires II];Latin Champions [Latin Champions];Arabia [Arabia];1v1;Prisma09 [Prisma09] [Argentina] [Argentina] [Hindustanis] [Hindustanis];>;dogao [Vietnamese] [Vietnamese] [Brazil] [Brazil] [Dogao];(G1) [Watch VOD] [Watch VOD];Hindustanis;Vietnamese;Hindustanis;FALSE;;;;;;;;
21/03/2025;19:15 UTC;[Age of Empires II];Latin Champions [Latin Champions];Arabia [Arabia];1v1;Ozone [Ozone] [Colombia] [Colombia] [Vietnamese] [Vietnamese];<;Prisma09 [Gurjaras] [Gurjaras] [Argentina] [Argentina] [Prisma09];(G1) [Watch VOD] [Watch VOD];Vietnamese;Gurjaras;Gurjaras;FALSE;;;;;;;;
20/03/2025;22:30 UTC;[Age of Empires II];Latin Champions [Latin Champions];Arabia [Arabia];1v1;Lucho [Lucho] [Argentina] [Argentina] [Persians] [Persians];>;Nicov [Byzantines] [Byzantines] [Argentina] [Argentina] [Nicov];(G3) [Watch VOD] [Watch VOD];Persians;Byzantines;Persians;FALSE;;;;;;;;
20/03/2025;20:40 UTC;[Age of Empires II];Latin Champions [Latin Champions];Arabia [Arabia];1v1;F1Re [F1Re] [Brazil] [Brazil] [Romans] [Romans];>;Sobek [Chinese] [Chinese] [Chile] [Chile] [Sobek];(G2) [Watch VOD] [Watch VOD];Romans;Chinese;Romans;FALSE;;;;;;;;
16/03/2025;17:50 UTC;[Age of Empires II];The Garrison [The Garrison];Arabia [Arabia];1v1;Liereyy [Liereyy] [Austria] [Austria] [Byzantines] [Byzantines];>;Hera [Ethiopians] [Ethiopians] [Canada] [Canada] [Hera];(G6) [Watch VOD] [Watch VOD];Byzantines;Ethiopians;Byzantines;FALSE;;;;;;;;
16/03/2025;13:00 UTC;[Age of Mythology];The Garrison: Amateur Event AoM 1v1 [The Garrison/Amateur Event/AoM/1v1];Arabia [Arabia];1v1;HUSKSUPPE [HUSKSUPPE] [Denmark] [Denmark] [Fuxi] [Fuxi];<;TheRapl [Gaia] [Gaia] [Greece] [Greece] [TheRapl];(G2) [Watch VOD] [Watch VOD];Fuxi;Gaia;Gaia;FALSE;;;;;;;;
15/03/2025;20:25 UTC;[Age of Empires II];The Garrison [The Garrison];Arabia [Arabia];1v1;Liereyy [Liereyy] [Austria] [Austria] [Maya] [Maya];<;TheViper [Hindustanis] [Hindustanis] [Norway] [Norway] [TheViper];(G3) [Watch VOD] [Watch VOD];Maya;Hindustanis;Hindustanis;FALSE;;;;;;;;
15/03/2025;18:05 UTC;[Age of Empires II];The Garrison [The Garrison];Arabia [Arabia];1v1;Yo [Yo] [China] [China] [Hindustanis] [Hindustanis];<;Hera [Mongols] [Mongols] [Canada] [Canada] [Hera];(G1) [Watch VOD] [Watch VOD];Hindustanis;Mongols;Mongols;FALSE;;;;;;;;
15/03/2025;12:00 UTC;[Age of Empires II];The Garrison [The Garrison];Arabia [Arabia];1v1;TaToH [TaToH] [Spain] [Spain] [Romans] [Romans];<;TheViper [Franks] [Franks] [Norway] [Norway] [TheViper];(G3) [Watch VOD] [Watch VOD];Romans;Franks;Franks;FALSE;;;;;;;;
14/03/2025;21:35 UTC;[Age of Empires II];The Garrison [The Garrison];Arabia [Arabia];1v1;Liereyy [Liereyy] [Austria] [Austria] [Mongols] [Mongols];<;Hera [Maya] [Maya] [Canada] [Canada] [Hera];(G1) [Watch VOD] [Watch VOD];Mongols;Maya;Maya;FALSE;;;;;;;;
14/03/2025;18:25 UTC;[Age of Empires II];The Garrison [The Garrison];Arabia [Arabia];1v1;TheViper [TheViper] [Norway] [Norway] [Lithuanians] [Lithuanians];<;Yo [Vietnamese] [Vietnamese] [China] [China] [Yo];(G4) [Watch VOD] [Watch VOD];Lithuanians;Vietnamese;Vietnamese;FALSE;;;;;;;;
14/03/2025;15:00 UTC;[Age of Empires II];The Garrison [The Garrison];Arabia [Arabia];1v1;Hearttt [Hearttt] [Peru] [Peru] [Georgians] [Georgians];>;ACCM [Vietnamese] [Vietnamese] [Vietnam] [Vietnam] [ACCM];(G3) [Watch VOD] [Watch VOD];Georgians;Vietnamese;Georgians;FALSE;;;;;;;;
13/03/2025;15:10 UTC;[Age of Empires II];The Garrison [The Garrison];Arabia [Arabia];1v1;Yo [Yo] [China] [China] [Hindustanis] [Hindustanis];>;ACCM [Mongols] [Mongols] [Vietnam] [Vietnam] [ACCM];(G3) [Watch VOD] [Watch VOD];Hindustanis;Mongols;Hindustanis;FALSE;;;;;;;;
18/02/2025;13:20 UTC;[Age of Empires II];Hera vs Liereyy [Hera vs Liereyy/4];Arabia [Arabia];1v1;Liereyy [Liereyy] [Austria] [Austria] [Malay] [Malay];<;Hera [Malians] [Malians] [Canada] [Canada] [Hera];(G5) [Watch VOD] [Watch VOD];Malay;Malians;Malians;FALSE;;;;;;;;
18/02/2025;13:20 UTC;[Age of Empires II];Hera vs Liereyy [Hera vs Liereyy/4];Arabia [Arabia];1v1;Liereyy [Liereyy] [Austria] [Austria] [Huns] [Huns];<;Hera [Khmer] [Khmer] [Canada] [Canada] [Hera];(G4) [Watch VOD] [Watch VOD];Huns;Khmer;Khmer;FALSE;;;;;;;;
18/02/2025;13:20 UTC;[Age of Empires II];Hera vs Liereyy [Hera vs Liereyy/4];Arabia [Arabia];1v1;Liereyy [Liereyy] [Austria] [Austria] [Persians] [Persians];<;Hera [Tatars] [Tatars] [Canada] [Canada] [Hera];(G3) [Watch VOD] [Watch VOD];Persians;Tatars;Tatars;FALSE;;;;;;;;
18/02/2025;13:20 UTC;[Age of Empires II];Hera vs Liereyy [Hera vs Liereyy/4];Arabia [Arabia];1v1;Liereyy [Liereyy] [Austria] [Austria] [Gurjaras] [Gurjaras];>;Hera [Chinese] [Chinese] [Canada] [Canada] [Hera];(G2) [Watch VOD] [Watch VOD];Gurjaras;Chinese;Gurjaras;FALSE;;;;;;;;
18/02/2025;13:20 UTC;[Age of Empires II];Hera vs Liereyy [Hera vs Liereyy/4];Arabia [Arabia];1v1;Liereyy [Liereyy] [Austria] [Austria] [Ethiopians] [Ethiopians];<;Hera [Byzantines] [Byzantines] [Canada] [Canada] [Hera];(G1) [Watch VOD] [Watch VOD];Ethiopians;Byzantines;Byzantines;FALSE;;;;;;;;
06/02/2025;18:00 UTC;[Age of Empires II];R1 BarruCup [R1 BarruCup];Arabia [Arabia];1v1;SeMuR [SeMuR (page does not exist)] [Spain] [Spain] [Saracens] [Saracens];>;Pume [Khmer] [Khmer] [Spain] [Spain] [Pume];(G1) [Watch VOD] [Watch VOD];Saracens;Khmer;Saracens;FALSE;;;;;;;;
05/02/2025;23:00 UTC;[Age of Empires II];R1 BarruCup [R1 BarruCup];Arabia [Arabia];1v1;12Tirador [12Tirador] [Spain] [Spain] [Gurjaras] [Gurjaras];<;Moneimon [Malay] [Malay] [Spain] [Spain] [Moneimon];(G1) [Watch VOD] [Watch VOD];Gurjaras;Malay;Malay;FALSE;;;;;;;;
30/01/2025;;[Age of Empires II];R1 BarruCup [R1 BarruCup];Arabia [Arabia];1v1;ReyO [ReyO] [Spain] [Spain] [Vietnamese] [Vietnamese];>;C3mbrich [Lithuanians] [Lithuanians] [Spain] [Spain] [C3mbrich];(G1) [Watch VOD] [Watch VOD];Vietnamese;Lithuanians;Vietnamese;FALSE;;;;;;;;
30/01/2025;;[Age of Empires II];R1 BarruCup [R1 BarruCup];Arabia [Arabia];1v1;SeMuR [SeMuR (page does not exist)] [Spain] [Spain] [Turks] [Turks];<;Jorge Garcia [Chinese] [Chinese] [Spain] [Spain] [Jorge Garcia];(G1) [Watch VOD] [Watch VOD];Turks;Chinese;Chinese;FALSE;;;;;;;;
28/01/2025;;[Age of Empires II];R1 BarruCup [R1 BarruCup];Arabia [Arabia];1v1;Lil Capitolio [Lil Capitolio (page does not exist)] [Spain] [Spain] [Magyars] [Magyars];<;m4rco [Chinese] [Chinese] [Spain] [Spain] [M4rco (page does not exist)];(G1) [Watch VOD] [Watch VOD];Magyars;Chinese;Chinese;FALSE;;;;;;;;
23/01/2025;17:30 UTC;[Age of Empires II];R1 BarruCup [R1 BarruCup];Arabia [Arabia];1v1;Rumba [Rumba (page does not exist)] [Spain] [Spain] [Franks] [Franks];<;SeMuR [Celts] [Celts] [Spain] [Spain] [SeMuR (page does not exist)];(G1) [Watch VOD] [Watch VOD];Franks;Celts;Celts;FALSE;;;;;;;;
23/01/2025;15:00 UTC;[Age of Empires II];R1 BarruCup [R1 BarruCup];Arabia [Arabia];1v1;FirebirD_aoe [FirebirD aoe (page does not exist)] [Spain] [Spain] [Vietnamese] [Vietnamese];<;12Tirador [Gurjaras] [Gurjaras] [Spain] [Spain] [12Tirador];(G1) [Watch VOD] [Watch VOD];Vietnamese;Gurjaras;Gurjaras;FALSE;;;;;;;;
22/01/2025;20:30 UTC;[Age of Empires II];R1 BarruCup [R1 BarruCup];Arabia [Arabia];1v1;Lil Capitolio [Lil Capitolio (page does not exist)] [Spain] [Spain] [Lithuanians] [Lithuanians];<;Pume [Slavs] [Slavs] [Spain] [Spain] [Pume];(G1) [Watch VOD] [Watch VOD];Lithuanians;Slavs;Slavs;FALSE;;;;;;;;
22/01/2025;01:30 UTC;[Age of Empires II];R1 BarruCup [R1 BarruCup];Arabia [Arabia];1v1;SeMuR [SeMuR (page does not exist)] [Spain] [Spain] [Burmese] [Burmese];<;Moneimon [Hindustanis] [Hindustanis] [Spain] [Spain] [Moneimon];(G1) [Watch VOD] [Watch VOD];Burmese;Hindustanis;Hindustanis;FALSE;;;;;;;;
21/01/2025;21:00 UTC;[Age of Empires II];R1 BarruCup [R1 BarruCup];Arabia [Arabia];1v1;MaSSa_V [MaSSa V (page does not exist)] [Spain] [Spain] [Malians] [Malians];<;Duke Thompson [Maya] [Maya] [Uruguay] [Uruguay] [Duke Thompson (page does not exist)];(G1) [Watch VOD] [Watch VOD];Malians;Maya;Maya;FALSE;;;;;;;;
21/01/2025;19:00 UTC;[Age of Empires II];R1 BarruCup [R1 BarruCup];Arabia [Arabia];1v1;ErAmo [ErAmo (page does not exist)] [Spain] [Spain] [Ethiopians] [Ethiopians];<;Poxo [Hindustanis] [Hindustanis] [Spain] [Spain] [Poxo];(G1) [Watch VOD] [Watch VOD];Ethiopians;Hindustanis;Hindustanis;FALSE;;;;;;;;
20/01/2025;17:00 UTC;[Age of Empires II];R1 BarruCup [R1 BarruCup];Arabia [Arabia];1v1;OSO_CT [OSO CT (page does not exist)] [Spain] [Spain] [Chinese] [Chinese];<;m0re [Goths] [Goths] [Spain] [Spain] [M0re];(G1) [Watch VOD] [Watch VOD];Chinese;Goths;Goths;FALSE;;;;;;;;
19/01/2025;21:00 UTC;[Age of Empires II];R1 BarruCup [R1 BarruCup];Arabia [Arabia];1v1;Bixiyo [Bixiyo (page does not exist)] [Spain] [Spain] [Slavs] [Slavs];<;C3mbrich [Persians] [Persians] [Spain] [Spain] [C3mbrich];(G1) [Watch VOD] [Watch VOD];Slavs;Persians;Persians;FALSE;;;;;;;;
19/01/2025;16:00 UTC;[Age of Empires II];R1 BarruCup [R1 BarruCup];Arabia [Arabia];1v1;DavidVJ [DavidVJ (page does not exist)] [Spain] [Spain] [Tatars] [Tatars];<;Bazing Hood [Inca] [Inca] [Spain] [Spain] [Bazing Hood (page does not exist)];(G1) [Watch VOD] [Watch VOD];Tatars;Inca;Inca;FALSE;;;;;;;;
18/01/2025;17:30 UTC;[Age of Empires II];R1 BarruCup [R1 BarruCup];Arabia [Arabia];1v1;jaumecr25 [Jaumecr25 (page does not exist)] [Spain] [Spain] [Bengalis] [Bengalis];<;ReyO [Inca] [Inca] [Spain] [Spain] [ReyO];(G1) [Watch VOD] [Watch VOD];Bengalis;Inca;Inca;FALSE;;;;;;;;
18/01/2025;17:00 UTC;[Age of Empires II];R1 BarruCup [R1 BarruCup];Arabia [Arabia];1v1;ErAmo [ErAmo (page does not exist)] [Spain] [Spain] [Slavs] [Slavs];<;PoXoLo [Hindustanis] [Hindustanis] [Spain] [Spain] [PoXoLo];(G1) [Watch VOD] [Watch VOD];Slavs;Hindustanis;Hindustanis;FALSE;;;;;;;;
17/01/2025;18:00 UTC;[Age of Empires II];R1 BarruCup [R1 BarruCup];Arabia [Arabia];1v1;DavidVJ [DavidVJ (page does not exist)] [Spain] [Spain] [Vietnamese] [Vietnamese];<;OSO_CT [Lithuanians] [Lithuanians] [Spain] [Spain] [OSO CT (page does not exist)];(G1) [Watch VOD] [Watch VOD];Vietnamese;Lithuanians;Lithuanians;FALSE;;;;;;;;
17/01/2025;15:00 UTC;[Age of Empires II];R1 BarruCup [R1 BarruCup];Arabia [Arabia];1v1;Rumba [Rumba (page does not exist)] [Spain] [Spain] [Chinese] [Chinese];<;Jorge Garcia [Gurjaras] [Gurjaras] [Spain] [Spain] [Jorge Garcia];(G1) [Watch VOD] [Watch VOD];Chinese;Gurjaras;Gurjaras;FALSE;;;;;;;;
16/01/2025;18:00 UTC;[Age of Empires II];R1 BarruCup [R1 BarruCup];Arabia [Arabia];1v1;holland89 [Holland89 (page does not exist)] [Spain] [Spain] [Mongols] [Mongols];<;Poxo [Lithuanians] [Lithuanians] [Spain] [Spain] [Poxo];(G1) [Watch VOD] [Watch VOD];Mongols;Lithuanians;Lithuanians;FALSE;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;
